--> Epoch 0: train loss 1.7734; validation loss 1.8321; train accuracy: 0.0536; best accuracy: 0.0536; validation F1-score: 0.2727
--> Epoch 44: train loss 0.9827; validation loss 1.5335; train accuracy: 0.6786; best accuracy: 0.6786; validation F1-score: 0.3182
--> Epoch 45: train loss 0.9742; validation loss 1.5257; train accuracy: 0.7143; best accuracy: 0.7143; validation F1-score: 0.3182
--> Epoch 46: train loss 0.9658; validation loss 1.5180; train accuracy: 0.7143; best accuracy: 0.7143; validation F1-score: 0.3636
--> Epoch 47: train loss 0.9578; validation loss 1.5105; train accuracy: 0.7143; best accuracy: 0.7143; validation F1-score: 0.3636
--> Epoch 48: train loss 0.9499; validation loss 1.5035; train accuracy: 0.7143; best accuracy: 0.7143; validation F1-score: 0.3636
--> Epoch 49: train loss 0.9420; validation loss 1.4970; train accuracy: 0.7143; best accuracy: 0.7143; validation F1-score: 0.3636
--> Epoch 50: train loss 0.9342; validation loss 1.4909; train accuracy: 0.7321; best accuracy: 0.7321; validation F1-score: 0.3636
--> Epoch 51: train loss 0.9265; validation loss 1.4849; train accuracy: 0.7500; best accuracy: 0.7500; validation F1-score: 0.3636
--> Epoch 52: train loss 0.9188; validation loss 1.4790; train accuracy: 0.7500; best accuracy: 0.7500; validation F1-score: 0.3636
--> Epoch 53: train loss 0.9114; validation loss 1.4732; train accuracy: 0.7500; best accuracy: 0.7500; validation F1-score: 0.3636
--> Epoch 54: train loss 0.9040; validation loss 1.4670; train accuracy: 0.7679; best accuracy: 0.7679; validation F1-score: 0.3636
--> Epoch 55: train loss 0.8967; validation loss 1.4610; train accuracy: 0.7857; best accuracy: 0.7857; validation F1-score: 0.3636
--> Epoch 56: train loss 0.8893; validation loss 1.4550; train accuracy: 0.7857; best accuracy: 0.7857; validation F1-score: 0.3636
--> Epoch 57: train loss 0.8820; validation loss 1.4495; train accuracy: 0.8036; best accuracy: 0.8036; validation F1-score: 0.4091
--> Epoch 58: train loss 0.8747; validation loss 1.4446; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 59: train loss 0.8675; validation loss 1.4399; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 60: train loss 0.8603; validation loss 1.4354; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 61: train loss 0.8531; validation loss 1.4309; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 62: train loss 0.8459; validation loss 1.4265; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 63: train loss 0.8387; validation loss 1.4218; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 64: train loss 0.8316; validation loss 1.4168; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 65: train loss 0.8245; validation loss 1.4116; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 66: train loss 0.8174; validation loss 1.4066; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 67: train loss 0.8105; validation loss 1.4017; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 68: train loss 0.8036; validation loss 1.3966; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 69: train loss 0.7965; validation loss 1.3921; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 70: train loss 0.7893; validation loss 1.3882; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 71: train loss 0.7820; validation loss 1.3843; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 72: train loss 0.7747; validation loss 1.3806; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 73: train loss 0.7674; validation loss 1.3761; train accuracy: 0.8214; best accuracy: 0.8214; validation F1-score: 0.4091
--> Epoch 74: train loss 0.7601; validation loss 1.3719; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4091
--> Epoch 75: train loss 0.7530; validation loss 1.3681; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4091
--> Epoch 76: train loss 0.7458; validation loss 1.3635; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 77: train loss 0.7387; validation loss 1.3583; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 78: train loss 0.7316; validation loss 1.3529; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 79: train loss 0.7246; validation loss 1.3487; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 80: train loss 0.7175; validation loss 1.3461; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 81: train loss 0.7105; validation loss 1.3438; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 82: train loss 0.7034; validation loss 1.3395; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 83: train loss 0.6964; validation loss 1.3346; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 84: train loss 0.6891; validation loss 1.3316; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 85: train loss 0.6820; validation loss 1.3303; train accuracy: 0.8393; best accuracy: 0.8393; validation F1-score: 0.4545
--> Epoch 86: train loss 0.6749; validation loss 1.3305; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4545
--> Epoch 87: train loss 0.6678; validation loss 1.3295; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4545
--> Epoch 88: train loss 0.6608; validation loss 1.3270; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4545
--> Epoch 89: train loss 0.6539; validation loss 1.3248; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4545
--> Epoch 90: train loss 0.6470; validation loss 1.3247; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4545
--> Epoch 91: train loss 0.6403; validation loss 1.3248; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4545
--> Epoch 92: train loss 0.6337; validation loss 1.3236; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 93: train loss 0.6270; validation loss 1.3201; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 94: train loss 0.6205; validation loss 1.3176; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 95: train loss 0.6140; validation loss 1.3186; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 96: train loss 0.6077; validation loss 1.3187; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 97: train loss 0.6015; validation loss 1.3135; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 98: train loss 0.5953; validation loss 1.3077; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 99: train loss 0.5892; validation loss 1.3068; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.4091
--> Epoch 100: train loss 0.5830; validation loss 1.3080; train accuracy: 0.8929; best accuracy: 0.8929; validation F1-score: 0.4091
--> Epoch 101: train loss 0.5769; validation loss 1.3042; train accuracy: 0.8929; best accuracy: 0.8929; validation F1-score: 0.4091
--> Epoch 102: train loss 0.5708; validation loss 1.3018; train accuracy: 0.8929; best accuracy: 0.8929; validation F1-score: 0.4091
--> Epoch 103: train loss 0.5648; validation loss 1.2961; train accuracy: 0.8929; best accuracy: 0.8929; validation F1-score: 0.3636
--> Epoch 104: train loss 0.5587; validation loss 1.2935; train accuracy: 0.8929; best accuracy: 0.8929; validation F1-score: 0.3636
--> Epoch 105: train loss 0.5527; validation loss 1.2956; train accuracy: 0.8929; best accuracy: 0.8929; validation F1-score: 0.4091
--> Epoch 106: train loss 0.5468; validation loss 1.2942; train accuracy: 0.9107; best accuracy: 0.9107; validation F1-score: 0.4091
--> Epoch 107: train loss 0.5407; validation loss 1.2957; train accuracy: 0.9107; best accuracy: 0.9107; validation F1-score: 0.4091
--> Epoch 108: train loss 0.5346; validation loss 1.2967; train accuracy: 0.9286; best accuracy: 0.9286; validation F1-score: 0.4091
--> Epoch 109: train loss 0.5286; validation loss 1.2934; train accuracy: 0.9286; best accuracy: 0.9286; validation F1-score: 0.4091
--> Epoch 110: train loss 0.5225; validation loss 1.2996; train accuracy: 0.9286; best accuracy: 0.9286; validation F1-score: 0.4091
--> Epoch 111: train loss 0.5162; validation loss 1.3035; train accuracy: 0.9286; best accuracy: 0.9286; validation F1-score: 0.4545
--> Epoch 112: train loss 0.5098; validation loss 1.3021; train accuracy: 0.9464; best accuracy: 0.9464; validation F1-score: 0.4545
--> Epoch 113: train loss 0.5035; validation loss 1.3039; train accuracy: 0.9464; best accuracy: 0.9464; validation F1-score: 0.4545
--> Epoch 114: train loss 0.4971; validation loss 1.3077; train accuracy: 0.9464; best accuracy: 0.9464; validation F1-score: 0.4545
--> Epoch 115: train loss 0.4906; validation loss 1.3093; train accuracy: 0.9464; best accuracy: 0.9464; validation F1-score: 0.4545
--> Epoch 116: train loss 0.4843; validation loss 1.3026; train accuracy: 0.9643; best accuracy: 0.9643; validation F1-score: 0.4091
--> Epoch 117: train loss 0.4780; validation loss 1.2931; train accuracy: 0.9464; best accuracy: 0.9643; validation F1-score: 0.4091
--> Epoch 118: train loss 0.4719; validation loss 1.3111; train accuracy: 0.9464; best accuracy: 0.9643; validation F1-score: 0.5455
--> Epoch 119: train loss 0.4661; validation loss 1.3039; train accuracy: 0.9464; best accuracy: 0.9643; validation F1-score: 0.4545
--> Epoch 120: train loss 0.4604; validation loss 1.2904; train accuracy: 0.9643; best accuracy: 0.9643; validation F1-score: 0.5000
--> Epoch 121: train loss 0.4538; validation loss 1.2979; train accuracy: 0.9643; best accuracy: 0.9643; validation F1-score: 0.4545
--> Epoch 122: train loss 0.4474; validation loss 1.2868; train accuracy: 0.9464; best accuracy: 0.9643; validation F1-score: 0.4091
--> Epoch 123: train loss 0.4412; validation loss 1.2930; train accuracy: 0.9464; best accuracy: 0.9643; validation F1-score: 0.5455
--> Epoch 124: train loss 0.4352; validation loss 1.2907; train accuracy: 0.9464; best accuracy: 0.9643; validation F1-score: 0.5909
--> Epoch 125: train loss 0.4300; validation loss 1.2740; train accuracy: 0.9643; best accuracy: 0.9643; validation F1-score: 0.5455
--> Epoch 126: train loss 0.4246; validation loss 1.2862; train accuracy: 0.9464; best accuracy: 0.9643; validation F1-score: 0.5909
--> Epoch 127: train loss 0.4190; validation loss 1.2737; train accuracy: 0.9643; best accuracy: 0.9643; validation F1-score: 0.5909
--> Epoch 128: train loss 0.4127; validation loss 1.2647; train accuracy: 0.9643; best accuracy: 0.9643; validation F1-score: 0.5909
--> Epoch 129: train loss 0.4071; validation loss 1.2717; train accuracy: 0.9643; best accuracy: 0.9643; validation F1-score: 0.5909
--> Epoch 130: train loss 0.4021; validation loss 1.2600; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5909
--> Epoch 131: train loss 0.3987; validation loss 1.2740; train accuracy: 0.9464; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 132: train loss 0.3984; validation loss 1.2663; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5909
--> Epoch 133: train loss 0.3871; validation loss 1.2425; train accuracy: 0.9643; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 134: train loss 0.3831; validation loss 1.2582; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 135: train loss 0.3827; validation loss 1.2523; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5909
--> Epoch 136: train loss 0.3719; validation loss 1.2339; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 137: train loss 0.3738; validation loss 1.2539; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 138: train loss 0.3720; validation loss 1.2479; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 139: train loss 0.3629; validation loss 1.2152; train accuracy: 0.9643; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 140: train loss 0.3652; validation loss 1.2326; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 141: train loss 0.3508; validation loss 1.2519; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 142: train loss 0.3530; validation loss 1.2188; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 143: train loss 0.3427; validation loss 1.2158; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 144: train loss 0.3450; validation loss 1.2454; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 145: train loss 0.3361; validation loss 1.2343; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 146: train loss 0.3355; validation loss 1.2253; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 147: train loss 0.3276; validation loss 1.2249; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 148: train loss 0.3276; validation loss 1.2255; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 149: train loss 0.3208; validation loss 1.2301; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 150: train loss 0.3191; validation loss 1.2200; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.3636
--> Epoch 151: train loss 0.3132; validation loss 1.2088; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.3636
--> Epoch 152: train loss 0.3115; validation loss 1.2231; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.3636
--> Epoch 153: train loss 0.3061; validation loss 1.2198; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 154: train loss 0.3039; validation loss 1.2015; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 155: train loss 0.2995; validation loss 1.2115; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 156: train loss 0.2973; validation loss 1.2115; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 157: train loss 0.2932; validation loss 1.2277; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 158: train loss 0.2903; validation loss 1.2299; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.3636
--> Epoch 159: train loss 0.2870; validation loss 1.2179; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 160: train loss 0.2839; validation loss 1.2331; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 161: train loss 0.2814; validation loss 1.2150; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 162: train loss 0.2779; validation loss 1.2332; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 163: train loss 0.2751; validation loss 1.2295; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 164: train loss 0.2715; validation loss 1.2217; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 165: train loss 0.2694; validation loss 1.2374; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 166: train loss 0.2663; validation loss 1.2247; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 167: train loss 0.2644; validation loss 1.2562; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.5000
--> Epoch 168: train loss 0.2618; validation loss 1.2240; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 169: train loss 0.2589; validation loss 1.2483; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.3636
--> Epoch 170: train loss 0.2562; validation loss 1.2380; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 171: train loss 0.2531; validation loss 1.2425; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 172: train loss 0.2509; validation loss 1.2422; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.3636
--> Epoch 173: train loss 0.2483; validation loss 1.2310; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 174: train loss 0.2460; validation loss 1.2582; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 175: train loss 0.2441; validation loss 1.2384; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 176: train loss 0.2414; validation loss 1.2475; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 177: train loss 0.2390; validation loss 1.2349; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 178: train loss 0.2369; validation loss 1.2448; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 179: train loss 0.2343; validation loss 1.2491; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 180: train loss 0.2324; validation loss 1.2380; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 181: train loss 0.2301; validation loss 1.2640; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 182: train loss 0.2282; validation loss 1.2452; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 183: train loss 0.2264; validation loss 1.2721; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 184: train loss 0.2248; validation loss 1.2201; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 185: train loss 0.2236; validation loss 1.2772; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.3636
--> Epoch 186: train loss 0.2213; validation loss 1.2445; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 187: train loss 0.2183; validation loss 1.2576; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 188: train loss 0.2161; validation loss 1.2875; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 189: train loss 0.2148; validation loss 1.2417; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 190: train loss 0.2129; validation loss 1.2733; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 191: train loss 0.2106; validation loss 1.2650; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 192: train loss 0.2086; validation loss 1.2611; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 193: train loss 0.2069; validation loss 1.2895; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 194: train loss 0.2053; validation loss 1.2550; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 195: train loss 0.2036; validation loss 1.2821; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 196: train loss 0.2017; validation loss 1.2855; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 197: train loss 0.2000; validation loss 1.2870; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 198: train loss 0.1982; validation loss 1.2724; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 199: train loss 0.1966; validation loss 1.2642; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 200: train loss 0.1950; validation loss 1.3016; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 201: train loss 0.1933; validation loss 1.2877; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 202: train loss 0.1917; validation loss 1.2851; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 203: train loss 0.1900; validation loss 1.3014; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 204: train loss 0.1886; validation loss 1.2779; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 205: train loss 0.1870; validation loss 1.3024; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 206: train loss 0.1857; validation loss 1.2950; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 207: train loss 0.1846; validation loss 1.3389; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4091
--> Epoch 208: train loss 0.1833; validation loss 1.2717; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 209: train loss 0.1816; validation loss 1.3222; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 210: train loss 0.1798; validation loss 1.3242; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 211: train loss 0.1782; validation loss 1.3023; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 212: train loss 0.1768; validation loss 1.3251; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
--> Epoch 213: train loss 0.1756; validation loss 1.2913; train accuracy: 0.9821; best accuracy: 0.9821; validation F1-score: 0.4545
