--> Epoch 0: train loss 1.3802; validation loss 1.4615; train accuracy: 0.1471; best accuracy: 0.1471; validation F1-score: 0.1016
--> Epoch 32: train loss 0.7713; validation loss 1.1819; train accuracy: 0.6765; best accuracy: 0.6765; validation F1-score: 0.5938
--> Epoch 33: train loss 0.7579; validation loss 1.1707; train accuracy: 0.6765; best accuracy: 0.6765; validation F1-score: 0.6016
--> Epoch 34: train loss 0.7445; validation loss 1.1613; train accuracy: 0.7059; best accuracy: 0.7059; validation F1-score: 0.6094
--> Epoch 35: train loss 0.7309; validation loss 1.1498; train accuracy: 0.7059; best accuracy: 0.7059; validation F1-score: 0.6172
--> Epoch 36: train loss 0.7173; validation loss 1.1379; train accuracy: 0.7059; best accuracy: 0.7059; validation F1-score: 0.6172
--> Epoch 37: train loss 0.7044; validation loss 1.1278; train accuracy: 0.7353; best accuracy: 0.7353; validation F1-score: 0.6172
--> Epoch 38: train loss 0.6921; validation loss 1.1171; train accuracy: 0.7941; best accuracy: 0.7941; validation F1-score: 0.6172
--> Epoch 39: train loss 0.6796; validation loss 1.1044; train accuracy: 0.8235; best accuracy: 0.8235; validation F1-score: 0.6250
--> Epoch 40: train loss 0.6670; validation loss 1.0922; train accuracy: 0.8235; best accuracy: 0.8235; validation F1-score: 0.6328
--> Epoch 41: train loss 0.6550; validation loss 1.0834; train accuracy: 0.8529; best accuracy: 0.8529; validation F1-score: 0.6250
--> Epoch 42: train loss 0.6433; validation loss 1.0661; train accuracy: 0.8529; best accuracy: 0.8529; validation F1-score: 0.6250
--> Epoch 43: train loss 0.6315; validation loss 1.0599; train accuracy: 0.8529; best accuracy: 0.8529; validation F1-score: 0.6250
--> Epoch 44: train loss 0.6199; validation loss 1.0469; train accuracy: 0.8529; best accuracy: 0.8529; validation F1-score: 0.6250
--> Epoch 45: train loss 0.6080; validation loss 1.0343; train accuracy: 0.8529; best accuracy: 0.8529; validation F1-score: 0.6250
--> Epoch 46: train loss 0.5966; validation loss 1.0264; train accuracy: 0.8529; best accuracy: 0.8529; validation F1-score: 0.6328
--> Epoch 47: train loss 0.5850; validation loss 1.0196; train accuracy: 0.8824; best accuracy: 0.8824; validation F1-score: 0.6328
--> Epoch 48: train loss 0.5737; validation loss 1.0109; train accuracy: 0.8824; best accuracy: 0.8824; validation F1-score: 0.6328
--> Epoch 49: train loss 0.5619; validation loss 1.0030; train accuracy: 0.8824; best accuracy: 0.8824; validation F1-score: 0.6250
--> Epoch 50: train loss 0.5506; validation loss 0.9990; train accuracy: 0.8824; best accuracy: 0.8824; validation F1-score: 0.6406
--> Epoch 51: train loss 0.5398; validation loss 0.9915; train accuracy: 0.8824; best accuracy: 0.8824; validation F1-score: 0.6484
--> Epoch 52: train loss 0.5295; validation loss 0.9872; train accuracy: 0.8824; best accuracy: 0.8824; validation F1-score: 0.6484
--> Epoch 53: train loss 0.5187; validation loss 0.9863; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6562
--> Epoch 54: train loss 0.5085; validation loss 0.9760; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6484
--> Epoch 55: train loss 0.4986; validation loss 0.9743; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6484
--> Epoch 56: train loss 0.4878; validation loss 0.9675; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6484
--> Epoch 57: train loss 0.4775; validation loss 0.9592; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6406
--> Epoch 58: train loss 0.4679; validation loss 0.9586; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6562
--> Epoch 59: train loss 0.4575; validation loss 0.9524; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6562
--> Epoch 60: train loss 0.4477; validation loss 0.9438; train accuracy: 0.9118; best accuracy: 0.9118; validation F1-score: 0.6484
--> Epoch 61: train loss 0.4398; validation loss 0.9538; train accuracy: 0.9412; best accuracy: 0.9412; validation F1-score: 0.6797
--> Epoch 62: train loss 0.4321; validation loss 0.9365; train accuracy: 0.9412; best accuracy: 0.9412; validation F1-score: 0.6719
--> Epoch 63: train loss 0.4198; validation loss 0.9301; train accuracy: 0.9118; best accuracy: 0.9412; validation F1-score: 0.6641
--> Epoch 64: train loss 0.4131; validation loss 0.9354; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 65: train loss 0.4043; validation loss 0.9309; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 66: train loss 0.3955; validation loss 0.9185; train accuracy: 0.9412; best accuracy: 0.9706; validation F1-score: 0.6719
--> Epoch 67: train loss 0.3874; validation loss 0.9218; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6719
--> Epoch 68: train loss 0.3782; validation loss 0.9229; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 69: train loss 0.3704; validation loss 0.9100; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6797
--> Epoch 70: train loss 0.3632; validation loss 0.9151; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 71: train loss 0.3549; validation loss 0.9112; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 72: train loss 0.3467; validation loss 0.9038; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6797
--> Epoch 73: train loss 0.3399; validation loss 0.9081; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 74: train loss 0.3320; validation loss 0.9044; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 75: train loss 0.3246; validation loss 0.8963; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 76: train loss 0.3184; validation loss 0.9038; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 77: train loss 0.3122; validation loss 0.8917; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 78: train loss 0.3053; validation loss 0.8910; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 79: train loss 0.2982; validation loss 0.8950; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 80: train loss 0.2924; validation loss 0.8878; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 81: train loss 0.2868; validation loss 0.8921; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 82: train loss 0.2808; validation loss 0.8862; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 83: train loss 0.2752; validation loss 0.8916; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 84: train loss 0.2696; validation loss 0.8858; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 85: train loss 0.2645; validation loss 0.8926; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 86: train loss 0.2594; validation loss 0.8819; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 87: train loss 0.2538; validation loss 0.8798; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.7031
--> Epoch 88: train loss 0.2502; validation loss 0.8913; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.7031
--> Epoch 89: train loss 0.2460; validation loss 0.8788; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 90: train loss 0.2394; validation loss 0.8680; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6797
--> Epoch 91: train loss 0.2376; validation loss 0.8800; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.7031
--> Epoch 92: train loss 0.2340; validation loss 0.8748; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.7031
--> Epoch 93: train loss 0.2280; validation loss 0.8622; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 94: train loss 0.2245; validation loss 0.8681; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6953
--> Epoch 95: train loss 0.2187; validation loss 0.8747; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.7031
--> Epoch 96: train loss 0.2156; validation loss 0.8633; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6875
--> Epoch 97: train loss 0.2108; validation loss 0.8580; train accuracy: 0.9706; best accuracy: 0.9706; validation F1-score: 0.6797
--> Epoch 98: train loss 0.2077; validation loss 0.8647; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6797
--> Epoch 99: train loss 0.2026; validation loss 0.8687; train accuracy: 0.9706; best accuracy: 1.0000; validation F1-score: 0.6953
--> Epoch 100: train loss 0.1996; validation loss 0.8617; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6719
--> Epoch 101: train loss 0.1955; validation loss 0.8653; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6719
--> Epoch 102: train loss 0.1922; validation loss 0.8726; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6875
--> Epoch 103: train loss 0.1897; validation loss 0.8738; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6797
--> Epoch 104: train loss 0.1853; validation loss 0.8687; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6719
--> Epoch 105: train loss 0.1838; validation loss 0.8721; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6797
--> Epoch 106: train loss 0.1802; validation loss 0.8811; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6875
--> Epoch 107: train loss 0.1773; validation loss 0.8776; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.6641
--> AHU_survey_Nov22Mar23 Test Accuracy: 0.6429
0.6428571428571429
