--> Epoch 0: train loss 8.0727; validation loss 4.1542; train accuracy: 0.1389; best accuracy: 0.1389; validation F1-score: 0.1672
--> Epoch 23: train loss 3.4203; validation loss 1.8206; train accuracy: 0.8083; best accuracy: 0.8250; validation F1-score: 0.7875
--> Epoch 24: train loss 3.4241; validation loss 1.6113; train accuracy: 0.8319; best accuracy: 0.8319; validation F1-score: 0.8362
--> Epoch 25: train loss 3.3707; validation loss 2.0285; train accuracy: 0.8222; best accuracy: 0.8319; validation F1-score: 0.7979
--> Epoch 26: train loss 3.2206; validation loss 1.6027; train accuracy: 0.8375; best accuracy: 0.8375; validation F1-score: 0.8293
--> Epoch 27: train loss 3.1811; validation loss 1.5570; train accuracy: 0.8347; best accuracy: 0.8375; validation F1-score: 0.8223
--> Epoch 28: train loss 3.1089; validation loss 1.4605; train accuracy: 0.8431; best accuracy: 0.8431; validation F1-score: 0.8397
--> Epoch 29: train loss 3.1105; validation loss 1.7030; train accuracy: 0.8250; best accuracy: 0.8431; validation F1-score: 0.8223
--> Epoch 30: train loss 3.0698; validation loss 1.4975; train accuracy: 0.8472; best accuracy: 0.8472; validation F1-score: 0.8467
--> Epoch 31: train loss 3.0837; validation loss 1.7090; train accuracy: 0.8167; best accuracy: 0.8472; validation F1-score: 0.8118
--> Epoch 32: train loss 3.0870; validation loss 1.7266; train accuracy: 0.8264; best accuracy: 0.8472; validation F1-score: 0.8258
--> Epoch 33: train loss 3.1569; validation loss 1.8417; train accuracy: 0.8056; best accuracy: 0.8472; validation F1-score: 0.7840
--> Epoch 34: train loss 3.0822; validation loss 1.6024; train accuracy: 0.8375; best accuracy: 0.8472; validation F1-score: 0.8362
--> Epoch 35: train loss 3.0299; validation loss 1.8580; train accuracy: 0.7611; best accuracy: 0.8472; validation F1-score: 0.7526
--> Epoch 36: train loss 3.0042; validation loss 1.5352; train accuracy: 0.8389; best accuracy: 0.8472; validation F1-score: 0.8328
--> Epoch 37: train loss 2.9148; validation loss 1.6016; train accuracy: 0.8458; best accuracy: 0.8472; validation F1-score: 0.8362
--> Epoch 38: train loss 2.8268; validation loss 1.2858; train accuracy: 0.8542; best accuracy: 0.8542; validation F1-score: 0.8571
--> Epoch 39: train loss 2.9223; validation loss 1.5901; train accuracy: 0.8514; best accuracy: 0.8542; validation F1-score: 0.8571
--> Epoch 40: train loss 2.8145; validation loss 1.5137; train accuracy: 0.8500; best accuracy: 0.8542; validation F1-score: 0.8397
--> Epoch 41: train loss 2.9028; validation loss 1.8606; train accuracy: 0.7375; best accuracy: 0.8542; validation F1-score: 0.7422
--> Epoch 42: train loss 2.9726; validation loss 1.2854; train accuracy: 0.8403; best accuracy: 0.8542; validation F1-score: 0.8362
--> Epoch 43: train loss 3.0341; validation loss 1.5892; train accuracy: 0.8250; best accuracy: 0.8542; validation F1-score: 0.7805
--> Epoch 44: train loss 2.8427; validation loss 1.4400; train accuracy: 0.8486; best accuracy: 0.8542; validation F1-score: 0.8293
--> Epoch 45: train loss 2.7485; validation loss 1.4484; train accuracy: 0.8542; best accuracy: 0.8542; validation F1-score: 0.8502
--> Epoch 46: train loss 2.7648; validation loss 1.2982; train accuracy: 0.8542; best accuracy: 0.8542; validation F1-score: 0.8537
--> Epoch 47: train loss 2.6914; validation loss 1.4712; train accuracy: 0.8444; best accuracy: 0.8542; validation F1-score: 0.8258
--> Epoch 48: train loss 2.6862; validation loss 1.3708; train accuracy: 0.8583; best accuracy: 0.8583; validation F1-score: 0.8467
--> Epoch 49: train loss 2.6107; validation loss 1.2165; train accuracy: 0.8667; best accuracy: 0.8667; validation F1-score: 0.8537
--> Epoch 50: train loss 2.6604; validation loss 1.3059; train accuracy: 0.8597; best accuracy: 0.8667; validation F1-score: 0.8571
--> Epoch 51: train loss 2.6125; validation loss 1.4316; train accuracy: 0.8583; best accuracy: 0.8667; validation F1-score: 0.8328
--> Epoch 52: train loss 2.6555; validation loss 1.4519; train accuracy: 0.8431; best accuracy: 0.8667; validation F1-score: 0.8223
--> Epoch 53: train loss 2.6171; validation loss 1.3513; train accuracy: 0.8528; best accuracy: 0.8667; validation F1-score: 0.8502
--> Epoch 54: train loss 2.5735; validation loss 1.5724; train accuracy: 0.8458; best accuracy: 0.8667; validation F1-score: 0.8188
--> Epoch 55: train loss 2.5786; validation loss 1.3163; train accuracy: 0.8611; best accuracy: 0.8667; validation F1-score: 0.8606
--> Epoch 56: train loss 2.5924; validation loss 1.5006; train accuracy: 0.8667; best accuracy: 0.8667; validation F1-score: 0.8502
--> Epoch 57: train loss 2.6046; validation loss 1.3058; train accuracy: 0.8583; best accuracy: 0.8667; validation F1-score: 0.8397
--> Epoch 58: train loss 2.5289; validation loss 1.5274; train accuracy: 0.8542; best accuracy: 0.8667; validation F1-score: 0.8188
--> Epoch 59: train loss 2.7356; validation loss 1.2914; train accuracy: 0.8625; best accuracy: 0.8667; validation F1-score: 0.8537
--> Epoch 60: train loss 2.6534; validation loss 1.4322; train accuracy: 0.8611; best accuracy: 0.8667; validation F1-score: 0.8467
--> Epoch 61: train loss 2.6549; validation loss 1.6405; train accuracy: 0.8472; best accuracy: 0.8667; validation F1-score: 0.8188
--> Epoch 62: train loss 2.4969; validation loss 1.2634; train accuracy: 0.8542; best accuracy: 0.8667; validation F1-score: 0.8571
--> Epoch 63: train loss 2.4703; validation loss 1.3939; train accuracy: 0.8653; best accuracy: 0.8667; validation F1-score: 0.8502
--> Epoch 64: train loss 2.4403; validation loss 1.2338; train accuracy: 0.8681; best accuracy: 0.8681; validation F1-score: 0.8502
--> Epoch 65: train loss 2.4271; validation loss 1.3651; train accuracy: 0.8611; best accuracy: 0.8681; validation F1-score: 0.8432
--> Epoch 66: train loss 2.4354; validation loss 1.5148; train accuracy: 0.8639; best accuracy: 0.8681; validation F1-score: 0.8223
--> Epoch 67: train loss 2.5111; validation loss 1.3019; train accuracy: 0.8667; best accuracy: 0.8681; validation F1-score: 0.8432
--> Epoch 68: train loss 2.6321; validation loss 1.3414; train accuracy: 0.8528; best accuracy: 0.8681; validation F1-score: 0.8362
--> Epoch 69: train loss 2.6935; validation loss 1.5626; train accuracy: 0.8375; best accuracy: 0.8681; validation F1-score: 0.8084
--> Epoch 70: train loss 2.6372; validation loss 1.4472; train accuracy: 0.8486; best accuracy: 0.8681; validation F1-score: 0.8328
--> Epoch 71: train loss 2.5519; validation loss 1.2832; train accuracy: 0.8583; best accuracy: 0.8681; validation F1-score: 0.8467
--> Epoch 72: train loss 2.4643; validation loss 1.2872; train accuracy: 0.8653; best accuracy: 0.8681; validation F1-score: 0.8502
--> Epoch 73: train loss 2.3775; validation loss 1.6053; train accuracy: 0.8431; best accuracy: 0.8681; validation F1-score: 0.8223
--> Epoch 74: train loss 2.3580; validation loss 1.2827; train accuracy: 0.8681; best accuracy: 0.8681; validation F1-score: 0.8467
--> Epoch 75: train loss 2.4355; validation loss 1.2979; train accuracy: 0.8597; best accuracy: 0.8681; validation F1-score: 0.8537
--> Epoch 76: train loss 2.2825; validation loss 1.6223; train accuracy: 0.8583; best accuracy: 0.8681; validation F1-score: 0.8397
--> Epoch 77: train loss 2.3568; validation loss 1.4265; train accuracy: 0.8708; best accuracy: 0.8708; validation F1-score: 0.8397
--> Epoch 78: train loss 2.3960; validation loss 1.7051; train accuracy: 0.7903; best accuracy: 0.8708; validation F1-score: 0.7422
--> Epoch 79: train loss 2.4708; validation loss 1.2581; train accuracy: 0.8583; best accuracy: 0.8708; validation F1-score: 0.8606
--> Epoch 80: train loss 2.4036; validation loss 1.2421; train accuracy: 0.8694; best accuracy: 0.8708; validation F1-score: 0.8258
--> Epoch 81: train loss 2.3153; validation loss 2.7920; train accuracy: 0.7542; best accuracy: 0.8708; validation F1-score: 0.7108
--> Epoch 82: train loss 2.3395; validation loss 1.3497; train accuracy: 0.8625; best accuracy: 0.8708; validation F1-score: 0.8571
--> Epoch 83: train loss 2.3412; validation loss 1.1973; train accuracy: 0.8694; best accuracy: 0.8708; validation F1-score: 0.8502
--> Epoch 84: train loss 2.3051; validation loss 1.7322; train accuracy: 0.8528; best accuracy: 0.8708; validation F1-score: 0.7909
--> Epoch 85: train loss 2.4131; validation loss 1.4424; train accuracy: 0.8556; best accuracy: 0.8708; validation F1-score: 0.8571
--> Epoch 86: train loss 2.3512; validation loss 1.1967; train accuracy: 0.8653; best accuracy: 0.8708; validation F1-score: 0.8328
--> Epoch 87: train loss 2.2782; validation loss 1.4802; train accuracy: 0.8611; best accuracy: 0.8708; validation F1-score: 0.8258
--> Epoch 88: train loss 2.3933; validation loss 1.3667; train accuracy: 0.8639; best accuracy: 0.8708; validation F1-score: 0.8467
--> Epoch 89: train loss 2.3176; validation loss 1.2203; train accuracy: 0.8722; best accuracy: 0.8722; validation F1-score: 0.8537
--> Epoch 90: train loss 2.3145; validation loss 1.2300; train accuracy: 0.8639; best accuracy: 0.8722; validation F1-score: 0.8397
--> Epoch 91: train loss 2.3676; validation loss 1.1310; train accuracy: 0.8708; best accuracy: 0.8722; validation F1-score: 0.8571
--> Epoch 92: train loss 2.2445; validation loss 1.3694; train accuracy: 0.8681; best accuracy: 0.8722; validation F1-score: 0.8571
--> Epoch 93: train loss 2.2568; validation loss 1.3148; train accuracy: 0.8694; best accuracy: 0.8722; validation F1-score: 0.8293
--> Epoch 94: train loss 2.2224; validation loss 1.2130; train accuracy: 0.8722; best accuracy: 0.8722; validation F1-score: 0.8571
--> Epoch 95: train loss 2.2483; validation loss 1.4795; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.8571
--> Epoch 96: train loss 2.2049; validation loss 1.3759; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8328
--> Epoch 97: train loss 2.3144; validation loss 1.5875; train accuracy: 0.8694; best accuracy: 0.8750; validation F1-score: 0.8328
--> Epoch 98: train loss 2.2091; validation loss 1.2053; train accuracy: 0.8694; best accuracy: 0.8750; validation F1-score: 0.8502
--> Epoch 99: train loss 2.2017; validation loss 1.3455; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8537
--> Epoch 100: train loss 2.2333; validation loss 1.3316; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8362
--> Epoch 101: train loss 2.2326; validation loss 1.1146; train accuracy: 0.8681; best accuracy: 0.8750; validation F1-score: 0.8432
--> Epoch 102: train loss 2.2633; validation loss 1.2702; train accuracy: 0.8667; best accuracy: 0.8750; validation F1-score: 0.8432
--> Epoch 103: train loss 2.1503; validation loss 1.2896; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8606
--> Epoch 104: train loss 2.2249; validation loss 1.1859; train accuracy: 0.8694; best accuracy: 0.8750; validation F1-score: 0.8537
--> Epoch 105: train loss 2.1554; validation loss 1.1318; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8571
--> Epoch 106: train loss 2.2787; validation loss 1.3233; train accuracy: 0.8694; best accuracy: 0.8750; validation F1-score: 0.8397
--> Epoch 107: train loss 2.1369; validation loss 1.2568; train accuracy: 0.8722; best accuracy: 0.8750; validation F1-score: 0.8467
--> Epoch 108: train loss 2.2795; validation loss 1.2430; train accuracy: 0.8583; best accuracy: 0.8750; validation F1-score: 0.8467
--> Epoch 109: train loss 2.2763; validation loss 1.5453; train accuracy: 0.8667; best accuracy: 0.8750; validation F1-score: 0.8223
--> Epoch 110: train loss 2.2249; validation loss 1.5688; train accuracy: 0.8625; best accuracy: 0.8750; validation F1-score: 0.8397
--> Epoch 111: train loss 2.1875; validation loss 1.2359; train accuracy: 0.8597; best accuracy: 0.8750; validation F1-score: 0.8606
--> Epoch 112: train loss 2.2436; validation loss 1.4971; train accuracy: 0.8569; best accuracy: 0.8750; validation F1-score: 0.8153
--> Epoch 113: train loss 2.2116; validation loss 1.0680; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8537
--> Epoch 114: train loss 2.1700; validation loss 1.2102; train accuracy: 0.8750; best accuracy: 0.8750; validation F1-score: 0.8571
--> Epoch 115: train loss 2.1434; validation loss 1.2320; train accuracy: 0.8583; best accuracy: 0.8750; validation F1-score: 0.8223
--> Epoch 116: train loss 2.1482; validation loss 1.1763; train accuracy: 0.8722; best accuracy: 0.8750; validation F1-score: 0.8502
--> Epoch 117: train loss 2.0927; validation loss 1.2173; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8641
--> Epoch 118: train loss 2.1482; validation loss 1.2897; train accuracy: 0.8736; best accuracy: 0.8750; validation F1-score: 0.8467
--> Epoch 119: train loss 2.1826; validation loss 1.3142; train accuracy: 0.8764; best accuracy: 0.8764; validation F1-score: 0.8571
--> Epoch 120: train loss 2.1024; validation loss 1.3833; train accuracy: 0.8708; best accuracy: 0.8764; validation F1-score: 0.8223
--> Epoch 121: train loss 2.1417; validation loss 1.2219; train accuracy: 0.8736; best accuracy: 0.8764; validation F1-score: 0.8676
--> Epoch 122: train loss 2.1265; validation loss 1.2304; train accuracy: 0.8750; best accuracy: 0.8764; validation F1-score: 0.8571
--> Epoch 123: train loss 2.1503; validation loss 1.2610; train accuracy: 0.8778; best accuracy: 0.8778; validation F1-score: 0.8537
--> Epoch 124: train loss 2.1081; validation loss 1.2444; train accuracy: 0.8764; best accuracy: 0.8778; validation F1-score: 0.8502
--> Epoch 125: train loss 2.1038; validation loss 1.1829; train accuracy: 0.8736; best accuracy: 0.8778; validation F1-score: 0.8467
--> Epoch 126: train loss 2.1214; validation loss 1.1424; train accuracy: 0.8764; best accuracy: 0.8778; validation F1-score: 0.8467
--> Epoch 127: train loss 2.1803; validation loss 1.5683; train accuracy: 0.8667; best accuracy: 0.8778; validation F1-score: 0.8397
--> Epoch 128: train loss 2.2039; validation loss 1.6393; train accuracy: 0.8458; best accuracy: 0.8778; validation F1-score: 0.8223
--> Epoch 129: train loss 2.1393; validation loss 1.5174; train accuracy: 0.8556; best accuracy: 0.8778; validation F1-score: 0.8502
--> Epoch 130: train loss 2.1589; validation loss 1.3320; train accuracy: 0.8750; best accuracy: 0.8778; validation F1-score: 0.8537
--> Epoch 131: train loss 2.0904; validation loss 1.3049; train accuracy: 0.8778; best accuracy: 0.8778; validation F1-score: 0.8467
--> Epoch 132: train loss 2.0295; validation loss 1.2316; train accuracy: 0.8778; best accuracy: 0.8778; validation F1-score: 0.8502
--> Epoch 133: train loss 2.0489; validation loss 1.3340; train accuracy: 0.8819; best accuracy: 0.8819; validation F1-score: 0.8641
--> Epoch 134: train loss 2.0423; validation loss 1.2323; train accuracy: 0.8833; best accuracy: 0.8833; validation F1-score: 0.8571
--> Epoch 135: train loss 2.1545; validation loss 1.0480; train accuracy: 0.8819; best accuracy: 0.8833; validation F1-score: 0.8432
--> Epoch 136: train loss 2.0837; validation loss 1.3364; train accuracy: 0.8806; best accuracy: 0.8833; validation F1-score: 0.8537
--> Epoch 137: train loss 2.1097; validation loss 1.4904; train accuracy: 0.8736; best accuracy: 0.8833; validation F1-score: 0.8432
--> Epoch 138: train loss 2.0775; validation loss 1.3483; train accuracy: 0.8708; best accuracy: 0.8833; validation F1-score: 0.8606
--> Epoch 139: train loss 2.1195; validation loss 1.2431; train accuracy: 0.8694; best accuracy: 0.8833; validation F1-score: 0.8641
--> Epoch 140: train loss 2.0799; validation loss 1.1928; train accuracy: 0.8833; best accuracy: 0.8833; validation F1-score: 0.8432
--> Epoch 141: train loss 2.1166; validation loss 1.9673; train accuracy: 0.7736; best accuracy: 0.8833; validation F1-score: 0.7317
--> Epoch 142: train loss 2.1193; validation loss 1.2167; train accuracy: 0.8778; best accuracy: 0.8833; validation F1-score: 0.8537
--> Epoch 143: train loss 2.0961; validation loss 1.6044; train accuracy: 0.8528; best accuracy: 0.8833; validation F1-score: 0.8188
--> Epoch 144: train loss 2.0479; validation loss 1.3999; train accuracy: 0.8389; best accuracy: 0.8833; validation F1-score: 0.8328
--> Epoch 145: train loss 2.0497; validation loss 1.1478; train accuracy: 0.8736; best accuracy: 0.8833; validation F1-score: 0.8467
--> Epoch 146: train loss 2.0578; validation loss 1.1546; train accuracy: 0.8792; best accuracy: 0.8833; validation F1-score: 0.8432
--> Epoch 147: train loss 2.0728; validation loss 1.1937; train accuracy: 0.8778; best accuracy: 0.8833; validation F1-score: 0.8676
--> Epoch 148: train loss 1.9968; validation loss 1.5068; train accuracy: 0.8694; best accuracy: 0.8833; validation F1-score: 0.8432
--> Epoch 149: train loss 2.0898; validation loss 1.2061; train accuracy: 0.8819; best accuracy: 0.8833; validation F1-score: 0.8467
--> Epoch 150: train loss 2.0178; validation loss 1.2225; train accuracy: 0.8792; best accuracy: 0.8833; validation F1-score: 0.8467
--> Epoch 151: train loss 1.9862; validation loss 1.3234; train accuracy: 0.8708; best accuracy: 0.8833; validation F1-score: 0.8432
--> Epoch 152: train loss 2.0283; validation loss 1.2487; train accuracy: 0.8792; best accuracy: 0.8833; validation F1-score: 0.8432
--> Epoch 153: train loss 2.0055; validation loss 1.4429; train accuracy: 0.8694; best accuracy: 0.8833; validation F1-score: 0.8293
--> Epoch 154: train loss 2.0452; validation loss 1.1626; train accuracy: 0.8792; best accuracy: 0.8833; validation F1-score: 0.8641
--> Epoch 155: train loss 2.0188; validation loss 1.3577; train accuracy: 0.8819; best accuracy: 0.8833; validation F1-score: 0.8502
--> Epoch 156: train loss 1.9751; validation loss 1.1568; train accuracy: 0.8861; best accuracy: 0.8861; validation F1-score: 0.8397
--> Epoch 157: train loss 1.9804; validation loss 1.1727; train accuracy: 0.8861; best accuracy: 0.8861; validation F1-score: 0.8676
--> Epoch 158: train loss 1.9657; validation loss 1.3386; train accuracy: 0.8847; best accuracy: 0.8861; validation F1-score: 0.8467
--> Epoch 159: train loss 1.9414; validation loss 1.3332; train accuracy: 0.8875; best accuracy: 0.8875; validation F1-score: 0.8571
--> Epoch 160: train loss 1.9517; validation loss 1.2402; train accuracy: 0.8903; best accuracy: 0.8903; validation F1-score: 0.8676
--> Epoch 161: train loss 1.9597; validation loss 1.2623; train accuracy: 0.8875; best accuracy: 0.8903; validation F1-score: 0.8746
--> Epoch 162: train loss 1.9715; validation loss 1.4420; train accuracy: 0.8653; best accuracy: 0.8903; validation F1-score: 0.8397
--> Epoch 163: train loss 1.9622; validation loss 1.3143; train accuracy: 0.8764; best accuracy: 0.8903; validation F1-score: 0.8641
--> Epoch 164: train loss 1.9998; validation loss 1.3722; train accuracy: 0.8847; best accuracy: 0.8903; validation F1-score: 0.8502
--> Epoch 165: train loss 2.0186; validation loss 1.0954; train accuracy: 0.8889; best accuracy: 0.8903; validation F1-score: 0.8641
--> Epoch 166: train loss 1.9965; validation loss 1.1424; train accuracy: 0.8847; best accuracy: 0.8903; validation F1-score: 0.8606
--> Epoch 167: train loss 2.0421; validation loss 1.9932; train accuracy: 0.7917; best accuracy: 0.8903; validation F1-score: 0.7317
--> Epoch 168: train loss 2.1451; validation loss 1.4947; train accuracy: 0.8667; best accuracy: 0.8903; validation F1-score: 0.8432
--> Epoch 169: train loss 2.0401; validation loss 1.2148; train accuracy: 0.8736; best accuracy: 0.8903; validation F1-score: 0.8397
--> Epoch 170: train loss 2.0239; validation loss 1.3905; train accuracy: 0.8847; best accuracy: 0.8903; validation F1-score: 0.8606
--> Epoch 171: train loss 1.9825; validation loss 1.2548; train accuracy: 0.8819; best accuracy: 0.8903; validation F1-score: 0.8606
--> Epoch 172: train loss 1.9717; validation loss 1.1270; train accuracy: 0.8875; best accuracy: 0.8903; validation F1-score: 0.8711
--> Epoch 173: train loss 1.9425; validation loss 1.2460; train accuracy: 0.8806; best accuracy: 0.8903; validation F1-score: 0.8537
--> Epoch 174: train loss 1.9752; validation loss 1.1401; train accuracy: 0.8875; best accuracy: 0.8903; validation F1-score: 0.8641
--> Epoch 175: train loss 1.9767; validation loss 1.1107; train accuracy: 0.8903; best accuracy: 0.8903; validation F1-score: 0.8606
--> Epoch 176: train loss 1.9051; validation loss 1.2481; train accuracy: 0.8944; best accuracy: 0.8944; validation F1-score: 0.8606
--> Epoch 177: train loss 1.8938; validation loss 1.2163; train accuracy: 0.9014; best accuracy: 0.9014; validation F1-score: 0.8746
--> Epoch 178: train loss 1.8567; validation loss 1.5079; train accuracy: 0.8722; best accuracy: 0.9014; validation F1-score: 0.8293
--> Epoch 179: train loss 1.9111; validation loss 1.2193; train accuracy: 0.8972; best accuracy: 0.9014; validation F1-score: 0.8641
--> Epoch 180: train loss 1.8785; validation loss 1.3175; train accuracy: 0.8958; best accuracy: 0.9014; validation F1-score: 0.8641
--> Epoch 181: train loss 1.9239; validation loss 1.3755; train accuracy: 0.8778; best accuracy: 0.9014; validation F1-score: 0.8328
--> Epoch 182: train loss 1.9364; validation loss 1.2727; train accuracy: 0.8889; best accuracy: 0.9014; validation F1-score: 0.8641
--> Epoch 183: train loss 1.9338; validation loss 1.2084; train accuracy: 0.8917; best accuracy: 0.9014; validation F1-score: 0.8711
--> Epoch 184: train loss 1.8824; validation loss 1.2907; train accuracy: 0.8764; best accuracy: 0.9014; validation F1-score: 0.8293
--> Epoch 185: train loss 1.9580; validation loss 1.3452; train accuracy: 0.8736; best accuracy: 0.9014; validation F1-score: 0.8571
--> Epoch 186: train loss 1.9804; validation loss 1.1174; train accuracy: 0.8792; best accuracy: 0.9014; validation F1-score: 0.8571
--> Epoch 187: train loss 1.9408; validation loss 1.1832; train accuracy: 0.8889; best accuracy: 0.9014; validation F1-score: 0.8571
--> Epoch 188: train loss 1.8741; validation loss 1.2773; train accuracy: 0.8931; best accuracy: 0.9014; validation F1-score: 0.8606
--> Epoch 189: train loss 1.8922; validation loss 1.3268; train accuracy: 0.8681; best accuracy: 0.9014; validation F1-score: 0.8432
--> Epoch 190: train loss 1.8985; validation loss 1.1816; train accuracy: 0.8847; best accuracy: 0.9014; validation F1-score: 0.8467
--> Epoch 191: train loss 1.8267; validation loss 1.2849; train accuracy: 0.8889; best accuracy: 0.9014; validation F1-score: 0.8780
--> Epoch 192: train loss 1.8157; validation loss 1.1579; train accuracy: 0.8833; best accuracy: 0.9014; validation F1-score: 0.8502
--> Epoch 193: train loss 1.9504; validation loss 1.4709; train accuracy: 0.8792; best accuracy: 0.9014; validation F1-score: 0.8397
--> Epoch 194: train loss 2.0595; validation loss 1.3256; train accuracy: 0.8750; best accuracy: 0.9014; validation F1-score: 0.8432
--> Epoch 195: train loss 2.1044; validation loss 1.1691; train accuracy: 0.8681; best accuracy: 0.9014; validation F1-score: 0.8328
--> Epoch 196: train loss 2.0733; validation loss 1.2544; train accuracy: 0.8736; best accuracy: 0.9014; validation F1-score: 0.8467
--> Epoch 197: train loss 2.0741; validation loss 1.4966; train accuracy: 0.8222; best accuracy: 0.9014; validation F1-score: 0.8153
--> Epoch 198: train loss 2.0252; validation loss 1.1550; train accuracy: 0.8722; best accuracy: 0.9014; validation F1-score: 0.8432
--> Epoch 199: train loss 1.9426; validation loss 1.1725; train accuracy: 0.8889; best accuracy: 0.9014; validation F1-score: 0.8676
--> Epoch 200: train loss 1.9076; validation loss 1.0094; train accuracy: 0.8958; best accuracy: 0.9014; validation F1-score: 0.8571
--> Epoch 201: train loss 1.8733; validation loss 1.2522; train accuracy: 0.8903; best accuracy: 0.9014; validation F1-score: 0.8571
--> Epoch 202: train loss 1.8737; validation loss 1.2786; train accuracy: 0.8861; best accuracy: 0.9014; validation F1-score: 0.8537
--> Epoch 203: train loss 1.9054; validation loss 1.1542; train accuracy: 0.9000; best accuracy: 0.9014; validation F1-score: 0.8641
--> Epoch 204: train loss 1.8945; validation loss 1.1698; train accuracy: 0.8958; best accuracy: 0.9014; validation F1-score: 0.8676
--> Epoch 205: train loss 1.8198; validation loss 1.1948; train accuracy: 0.8778; best accuracy: 0.9014; validation F1-score: 0.8502
--> Epoch 206: train loss 1.8169; validation loss 1.3510; train accuracy: 0.8972; best accuracy: 0.9014; validation F1-score: 0.8606
--> Epoch 207: train loss 1.8536; validation loss 1.1443; train accuracy: 0.8986; best accuracy: 0.9014; validation F1-score: 0.8606
--> Epoch 208: train loss 1.7841; validation loss 1.1971; train accuracy: 0.8889; best accuracy: 0.9014; validation F1-score: 0.8780
--> Epoch 209: train loss 1.8272; validation loss 1.0930; train accuracy: 0.8972; best accuracy: 0.9014; validation F1-score: 0.8676
--> Epoch 210: train loss 1.9176; validation loss 1.3676; train accuracy: 0.8972; best accuracy: 0.9014; validation F1-score: 0.8502
--> Epoch 211: train loss 1.8086; validation loss 1.2752; train accuracy: 0.8736; best accuracy: 0.9014; validation F1-score: 0.8467
--> Epoch 212: train loss 1.8081; validation loss 1.2029; train accuracy: 0.8861; best accuracy: 0.9014; validation F1-score: 0.8537
--> Epoch 213: train loss 1.8788; validation loss 1.3679; train accuracy: 0.8917; best accuracy: 0.9014; validation F1-score: 0.8328
