--> Epoch 0: train loss 0.7147; validation loss 0.6268; train accuracy: 0.6154; best accuracy: 0.6154; validation F1-score: 0.7053
--> Epoch 70: train loss 0.0576; validation loss 0.4739; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> Epoch 71: train loss 0.0559; validation loss 0.4748; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> Epoch 72: train loss 0.0543; validation loss 0.4771; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> Epoch 73: train loss 0.0528; validation loss 0.4796; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> Epoch 74: train loss 0.0514; validation loss 0.4810; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> Epoch 75: train loss 0.0501; validation loss 0.4833; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> Epoch 76: train loss 0.0488; validation loss 0.4877; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> Epoch 77: train loss 0.0475; validation loss 0.4889; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8526
--> AHU_Winter_Nov22Mar23 Test Accuracy: 0.8868
0.8867924528301887
