--> Epoch 0: train loss 2.6236; validation loss 7.0408; train accuracy: 0.2907; best accuracy: 0.2907; validation F1-score: 0.2476
--> Epoch 18: train loss 1.2955; validation loss 4.7906; train accuracy: 0.7500; best accuracy: 0.7500; validation F1-score: 0.6372
--> Epoch 19: train loss 1.2927; validation loss 4.6824; train accuracy: 0.7442; best accuracy: 0.7500; validation F1-score: 0.6451
--> Epoch 20: train loss 1.3279; validation loss 4.5840; train accuracy: 0.7500; best accuracy: 0.7500; validation F1-score: 0.6151
--> Epoch 21: train loss 1.3786; validation loss 4.3732; train accuracy: 0.7616; best accuracy: 0.7616; validation F1-score: 0.6656
--> Epoch 22: train loss 1.2904; validation loss 4.7351; train accuracy: 0.6570; best accuracy: 0.7616; validation F1-score: 0.5994
--> Epoch 23: train loss 1.2289; validation loss 4.7250; train accuracy: 0.6686; best accuracy: 0.7616; validation F1-score: 0.5931
--> Epoch 24: train loss 1.2748; validation loss 4.2658; train accuracy: 0.7093; best accuracy: 0.7616; validation F1-score: 0.6356
--> Epoch 25: train loss 1.1546; validation loss 4.2484; train accuracy: 0.6977; best accuracy: 0.7616; validation F1-score: 0.6057
--> Epoch 26: train loss 1.2092; validation loss 4.0299; train accuracy: 0.7733; best accuracy: 0.7733; validation F1-score: 0.6782
--> Epoch 27: train loss 1.2499; validation loss 4.1157; train accuracy: 0.7384; best accuracy: 0.7733; validation F1-score: 0.6451
--> Epoch 28: train loss 1.1949; validation loss 4.1309; train accuracy: 0.7500; best accuracy: 0.7733; validation F1-score: 0.6325
--> Epoch 29: train loss 1.0897; validation loss 5.2295; train accuracy: 0.6686; best accuracy: 0.7733; validation F1-score: 0.5741
--> Epoch 30: train loss 1.1607; validation loss 4.2296; train accuracy: 0.7500; best accuracy: 0.7733; validation F1-score: 0.6183
--> Epoch 31: train loss 1.1209; validation loss 4.1058; train accuracy: 0.7616; best accuracy: 0.7733; validation F1-score: 0.6625
--> Epoch 32: train loss 1.0060; validation loss 4.1969; train accuracy: 0.7384; best accuracy: 0.7733; validation F1-score: 0.6057
--> Epoch 33: train loss 0.9554; validation loss 4.8923; train accuracy: 0.7035; best accuracy: 0.7733; validation F1-score: 0.5726
--> Epoch 34: train loss 1.1077; validation loss 3.9694; train accuracy: 0.8140; best accuracy: 0.8140; validation F1-score: 0.6782
--> Epoch 35: train loss 0.9806; validation loss 4.0442; train accuracy: 0.7907; best accuracy: 0.8140; validation F1-score: 0.6751
--> Epoch 36: train loss 1.0531; validation loss 4.0233; train accuracy: 0.8023; best accuracy: 0.8140; validation F1-score: 0.6798
--> Epoch 37: train loss 0.9855; validation loss 3.9498; train accuracy: 0.8081; best accuracy: 0.8140; validation F1-score: 0.6972
--> Epoch 38: train loss 0.9450; validation loss 3.7080; train accuracy: 0.8547; best accuracy: 0.8547; validation F1-score: 0.7303
--> Epoch 39: train loss 0.9578; validation loss 3.6253; train accuracy: 0.8488; best accuracy: 0.8547; validation F1-score: 0.7350
--> Epoch 40: train loss 0.9785; validation loss 3.5557; train accuracy: 0.8372; best accuracy: 0.8547; validation F1-score: 0.7397
--> Epoch 41: train loss 0.8449; validation loss 4.3618; train accuracy: 0.7616; best accuracy: 0.8547; validation F1-score: 0.6293
--> Epoch 42: train loss 0.9461; validation loss 4.0111; train accuracy: 0.7907; best accuracy: 0.8547; validation F1-score: 0.6735
--> Epoch 43: train loss 1.0112; validation loss 3.5119; train accuracy: 0.8663; best accuracy: 0.8663; validation F1-score: 0.7114
--> Epoch 44: train loss 0.9782; validation loss 5.2411; train accuracy: 0.7791; best accuracy: 0.8663; validation F1-score: 0.6009
--> Epoch 45: train loss 0.9180; validation loss 4.0733; train accuracy: 0.8198; best accuracy: 0.8663; validation F1-score: 0.6530
--> Epoch 46: train loss 1.0382; validation loss 3.6776; train accuracy: 0.7965; best accuracy: 0.8663; validation F1-score: 0.6798
--> Epoch 47: train loss 1.0342; validation loss 5.0048; train accuracy: 0.6802; best accuracy: 0.8663; validation F1-score: 0.5410
--> Epoch 48: train loss 0.8889; validation loss 10.0398; train accuracy: 0.6570; best accuracy: 0.8663; validation F1-score: 0.5063
--> Epoch 49: train loss 0.9268; validation loss 6.7296; train accuracy: 0.6977; best accuracy: 0.8663; validation F1-score: 0.5426
--> Epoch 50: train loss 0.9546; validation loss 4.8432; train accuracy: 0.7326; best accuracy: 0.8663; validation F1-score: 0.6041
--> Epoch 51: train loss 0.9772; validation loss 7.0439; train accuracy: 0.6512; best accuracy: 0.8663; validation F1-score: 0.5252
--> Epoch 52: train loss 0.7918; validation loss 4.3855; train accuracy: 0.7558; best accuracy: 0.8663; validation F1-score: 0.6136
--> Epoch 53: train loss 0.9079; validation loss 3.7604; train accuracy: 0.7849; best accuracy: 0.8663; validation F1-score: 0.6719
--> 5day_surveyext_Nov22Feb24 Test Accuracy: 0.6908
0.6907514450867052
