--> Epoch 0: train loss 1.2326; validation loss 1.1532; train accuracy: 0.1500; best accuracy: 0.1500; validation F1-score: 0.1733
--> Epoch 40: train loss 0.4863; validation loss 0.9233; train accuracy: 0.9000; best accuracy: 0.9000; validation F1-score: 0.6400
--> Epoch 41: train loss 0.4794; validation loss 0.9217; train accuracy: 0.9000; best accuracy: 0.9000; validation F1-score: 0.6400
--> Epoch 42: train loss 0.4727; validation loss 0.9204; train accuracy: 0.9000; best accuracy: 0.9000; validation F1-score: 0.6533
--> Epoch 43: train loss 0.4662; validation loss 0.9194; train accuracy: 0.9000; best accuracy: 0.9000; validation F1-score: 0.6400
--> Epoch 44: train loss 0.4599; validation loss 0.9190; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 45: train loss 0.4535; validation loss 0.9185; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 46: train loss 0.4473; validation loss 0.9173; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 47: train loss 0.4411; validation loss 0.9158; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 48: train loss 0.4353; validation loss 0.9149; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 49: train loss 0.4297; validation loss 0.9152; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 50: train loss 0.4240; validation loss 0.9164; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 51: train loss 0.4183; validation loss 0.9181; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 52: train loss 0.4125; validation loss 0.9196; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 53: train loss 0.4072; validation loss 0.9212; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 54: train loss 0.4021; validation loss 0.9229; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 55: train loss 0.3967; validation loss 0.9242; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 56: train loss 0.3916; validation loss 0.9249; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 57: train loss 0.3867; validation loss 0.9256; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> Epoch 58: train loss 0.3820; validation loss 0.9270; train accuracy: 0.9500; best accuracy: 0.9500; validation F1-score: 0.6400
--> AHU_Winter_2022_2023 Test Accuracy: 0.7561
0.7560975609756098
