--> Epoch 0: train loss 2.6074; validation loss 7.0342; train accuracy: 0.2674; best accuracy: 0.2674; validation F1-score: 0.2413
--> Epoch 44: train loss 0.9441; validation loss 5.2267; train accuracy: 0.7267; best accuracy: 0.8314; validation F1-score: 0.6073
--> Epoch 45: train loss 0.9489; validation loss 4.0048; train accuracy: 0.7849; best accuracy: 0.8314; validation F1-score: 0.6530
--> Epoch 46: train loss 0.9400; validation loss 3.9932; train accuracy: 0.7674; best accuracy: 0.8314; validation F1-score: 0.6735
--> Epoch 47: train loss 0.9655; validation loss 6.6007; train accuracy: 0.6337; best accuracy: 0.8314; validation F1-score: 0.5521
--> Epoch 48: train loss 0.8914; validation loss 8.3124; train accuracy: 0.6221; best accuracy: 0.8314; validation F1-score: 0.5142
--> Epoch 49: train loss 0.9523; validation loss 4.2283; train accuracy: 0.7674; best accuracy: 0.8314; validation F1-score: 0.6309
--> Epoch 50: train loss 0.9420; validation loss 3.7061; train accuracy: 0.7500; best accuracy: 0.8314; validation F1-score: 0.6672
--> Epoch 51: train loss 0.9946; validation loss 4.8378; train accuracy: 0.7267; best accuracy: 0.8314; validation F1-score: 0.5946
--> 5day_surveyext_Nov22Feb24 Test Accuracy: 0.6734
0.6734104046242775
