--> Epoch 0: train loss 0.6411; validation loss 0.6271; train accuracy: 0.9000; best accuracy: 0.9000; validation F1-score: 0.7200
--> Epoch 53: train loss 0.0839; validation loss 0.4491; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 54: train loss 0.0822; validation loss 0.4484; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 55: train loss 0.0806; validation loss 0.4478; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 56: train loss 0.0790; validation loss 0.4472; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 57: train loss 0.0774; validation loss 0.4466; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 58: train loss 0.0760; validation loss 0.4460; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 59: train loss 0.0746; validation loss 0.4454; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 60: train loss 0.0732; validation loss 0.4448; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 61: train loss 0.0718; validation loss 0.4442; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 62: train loss 0.0705; validation loss 0.4436; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 63: train loss 0.0692; validation loss 0.4432; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 64: train loss 0.0680; validation loss 0.4430; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 65: train loss 0.0668; validation loss 0.4429; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 66: train loss 0.0657; validation loss 0.4431; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 67: train loss 0.0646; validation loss 0.4432; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 68: train loss 0.0634; validation loss 0.4434; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 69: train loss 0.0623; validation loss 0.4437; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 70: train loss 0.0613; validation loss 0.4441; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 71: train loss 0.0603; validation loss 0.4446; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 72: train loss 0.0593; validation loss 0.4449; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 73: train loss 0.0583; validation loss 0.4451; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 74: train loss 0.0573; validation loss 0.4456; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> Epoch 75: train loss 0.0564; validation loss 0.4462; train accuracy: 1.0000; best accuracy: 1.0000; validation F1-score: 0.8267
--> AHU_Winter_2022_2023 Test Accuracy: 0.8537
0.8536585365853658
