--> Epoch 0: train loss 1.3801; validation loss 2.8945; train accuracy: 0.1587; best accuracy: 0.1587; validation F1-score: 0.0901
--> Epoch 22: train loss 0.9750; validation loss 2.6401; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4979
--> Epoch 23: train loss 0.9643; validation loss 2.6217; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4936
--> Epoch 24: train loss 0.9535; validation loss 2.6048; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4936
--> Epoch 25: train loss 0.9427; validation loss 2.5942; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4936
--> Epoch 26: train loss 0.9321; validation loss 2.5692; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4893
--> Epoch 27: train loss 0.9214; validation loss 2.5531; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4893
--> Epoch 28: train loss 0.9109; validation loss 2.5320; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4893
--> Epoch 29: train loss 0.9007; validation loss 2.5093; train accuracy: 0.6190; best accuracy: 0.6190; validation F1-score: 0.4936
--> Epoch 30: train loss 0.8903; validation loss 2.4903; train accuracy: 0.6508; best accuracy: 0.6508; validation F1-score: 0.5107
--> Epoch 31: train loss 0.8798; validation loss 2.4716; train accuracy: 0.6508; best accuracy: 0.6508; validation F1-score: 0.5107
--> Epoch 32: train loss 0.8694; validation loss 2.4462; train accuracy: 0.6508; best accuracy: 0.6508; validation F1-score: 0.5193
--> Epoch 33: train loss 0.8589; validation loss 2.4213; train accuracy: 0.6508; best accuracy: 0.6508; validation F1-score: 0.5322
--> Epoch 34: train loss 0.8486; validation loss 2.3991; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.5365
--> Epoch 35: train loss 0.8381; validation loss 2.3699; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.5451
--> Epoch 36: train loss 0.8278; validation loss 2.3462; train accuracy: 0.7143; best accuracy: 0.7143; validation F1-score: 0.5536
--> Epoch 37: train loss 0.8179; validation loss 2.3104; train accuracy: 0.7143; best accuracy: 0.7143; validation F1-score: 0.5536
--> Epoch 38: train loss 0.8077; validation loss 2.2812; train accuracy: 0.7619; best accuracy: 0.7619; validation F1-score: 0.5579
--> Epoch 39: train loss 0.7979; validation loss 2.2602; train accuracy: 0.7619; best accuracy: 0.7619; validation F1-score: 0.5665
--> Epoch 40: train loss 0.7873; validation loss 2.2475; train accuracy: 0.7619; best accuracy: 0.7619; validation F1-score: 0.5665
--> Epoch 41: train loss 0.7768; validation loss 2.2224; train accuracy: 0.7778; best accuracy: 0.7778; validation F1-score: 0.5708
--> Epoch 42: train loss 0.7662; validation loss 2.1885; train accuracy: 0.7778; best accuracy: 0.7778; validation F1-score: 0.5708
--> Epoch 43: train loss 0.7557; validation loss 2.1927; train accuracy: 0.7778; best accuracy: 0.7778; validation F1-score: 0.5665
--> Epoch 44: train loss 0.7455; validation loss 2.1878; train accuracy: 0.7937; best accuracy: 0.7937; validation F1-score: 0.5708
--> Epoch 45: train loss 0.7350; validation loss 2.1705; train accuracy: 0.7937; best accuracy: 0.7937; validation F1-score: 0.5708
--> Epoch 46: train loss 0.7239; validation loss 2.1264; train accuracy: 0.7778; best accuracy: 0.7937; validation F1-score: 0.5665
--> Epoch 47: train loss 0.7143; validation loss 2.1356; train accuracy: 0.7937; best accuracy: 0.7937; validation F1-score: 0.5751
--> Epoch 48: train loss 0.7040; validation loss 2.1195; train accuracy: 0.7937; best accuracy: 0.7937; validation F1-score: 0.5751
--> Epoch 49: train loss 0.6934; validation loss 2.0942; train accuracy: 0.7937; best accuracy: 0.7937; validation F1-score: 0.5708
--> Epoch 50: train loss 0.6832; validation loss 2.1005; train accuracy: 0.8254; best accuracy: 0.8254; validation F1-score: 0.5751
--> Epoch 51: train loss 0.6733; validation loss 2.0853; train accuracy: 0.8254; best accuracy: 0.8254; validation F1-score: 0.5794
--> Epoch 52: train loss 0.6628; validation loss 2.0671; train accuracy: 0.8254; best accuracy: 0.8254; validation F1-score: 0.5751
--> Epoch 53: train loss 0.6529; validation loss 2.0718; train accuracy: 0.8413; best accuracy: 0.8413; validation F1-score: 0.5880
--> Epoch 54: train loss 0.6431; validation loss 2.0565; train accuracy: 0.8413; best accuracy: 0.8413; validation F1-score: 0.5880
--> Epoch 55: train loss 0.6329; validation loss 2.0377; train accuracy: 0.8413; best accuracy: 0.8413; validation F1-score: 0.5880
--> Epoch 56: train loss 0.6230; validation loss 2.0229; train accuracy: 0.8413; best accuracy: 0.8413; validation F1-score: 0.5837
--> Epoch 57: train loss 0.6140; validation loss 2.0356; train accuracy: 0.8571; best accuracy: 0.8571; validation F1-score: 0.5837
--> Epoch 58: train loss 0.6050; validation loss 1.9944; train accuracy: 0.8413; best accuracy: 0.8571; validation F1-score: 0.5794
--> Epoch 59: train loss 0.5967; validation loss 2.0678; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.5880
--> Epoch 60: train loss 0.5888; validation loss 1.9675; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.6052
--> Epoch 61: train loss 0.5779; validation loss 1.9454; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.6052
--> Epoch 62: train loss 0.5694; validation loss 2.0156; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.5966
--> Epoch 63: train loss 0.5620; validation loss 1.9235; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.6094
--> Epoch 64: train loss 0.5525; validation loss 1.9196; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.6266
--> Epoch 65: train loss 0.5436; validation loss 1.9437; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.6137
--> Epoch 66: train loss 0.5362; validation loss 1.8644; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.6309
--> Epoch 67: train loss 0.5269; validation loss 1.8541; train accuracy: 0.8889; best accuracy: 0.8889; validation F1-score: 0.6266
--> Epoch 68: train loss 0.5181; validation loss 1.8774; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6223
--> Epoch 69: train loss 0.5109; validation loss 1.8519; train accuracy: 0.8889; best accuracy: 0.9048; validation F1-score: 0.6266
--> Epoch 70: train loss 0.5025; validation loss 1.8394; train accuracy: 0.8889; best accuracy: 0.9048; validation F1-score: 0.6309
--> Epoch 71: train loss 0.4946; validation loss 1.8300; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6266
--> Epoch 72: train loss 0.4873; validation loss 1.8053; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6223
--> Epoch 73: train loss 0.4799; validation loss 1.8146; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6309
--> Epoch 74: train loss 0.4725; validation loss 1.7902; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6309
--> Epoch 75: train loss 0.4652; validation loss 1.7716; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6309
--> Epoch 76: train loss 0.4585; validation loss 1.7766; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6266
--> Epoch 77: train loss 0.4520; validation loss 1.7462; train accuracy: 0.9048; best accuracy: 0.9048; validation F1-score: 0.6223
--> Epoch 78: train loss 0.4457; validation loss 1.7624; train accuracy: 0.9206; best accuracy: 0.9206; validation F1-score: 0.6309
--> Epoch 79: train loss 0.4382; validation loss 1.7294; train accuracy: 0.9206; best accuracy: 0.9206; validation F1-score: 0.6309
--> Epoch 80: train loss 0.4314; validation loss 1.7178; train accuracy: 0.9206; best accuracy: 0.9206; validation F1-score: 0.6352
--> Epoch 81: train loss 0.4250; validation loss 1.7296; train accuracy: 0.9206; best accuracy: 0.9206; validation F1-score: 0.6395
--> Epoch 82: train loss 0.4189; validation loss 1.7049; train accuracy: 0.9365; best accuracy: 0.9365; validation F1-score: 0.6309
--> Epoch 83: train loss 0.4129; validation loss 1.7203; train accuracy: 0.9206; best accuracy: 0.9365; validation F1-score: 0.6395
--> Epoch 84: train loss 0.4069; validation loss 1.7130; train accuracy: 0.9206; best accuracy: 0.9365; validation F1-score: 0.6395
--> Epoch 85: train loss 0.4011; validation loss 1.7080; train accuracy: 0.9206; best accuracy: 0.9365; validation F1-score: 0.6438
--> Epoch 86: train loss 0.3956; validation loss 1.6893; train accuracy: 0.9365; best accuracy: 0.9365; validation F1-score: 0.6352
--> Epoch 87: train loss 0.3904; validation loss 1.7110; train accuracy: 0.9206; best accuracy: 0.9365; validation F1-score: 0.6524
--> Epoch 88: train loss 0.3864; validation loss 1.6698; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6524
--> Epoch 89: train loss 0.3816; validation loss 1.6799; train accuracy: 0.9206; best accuracy: 0.9524; validation F1-score: 0.6567
--> Epoch 90: train loss 0.3752; validation loss 1.6460; train accuracy: 0.9365; best accuracy: 0.9524; validation F1-score: 0.6481
--> Epoch 91: train loss 0.3681; validation loss 1.6465; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6567
--> Epoch 92: train loss 0.3638; validation loss 1.6597; train accuracy: 0.9365; best accuracy: 0.9524; validation F1-score: 0.6609
--> Epoch 93: train loss 0.3617; validation loss 1.6288; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6481
--> Epoch 94: train loss 0.3592; validation loss 1.6736; train accuracy: 0.9365; best accuracy: 0.9524; validation F1-score: 0.6609
--> Epoch 95: train loss 0.3524; validation loss 1.6517; train accuracy: 0.9365; best accuracy: 0.9524; validation F1-score: 0.6524
--> Epoch 96: train loss 0.3451; validation loss 1.6234; train accuracy: 0.9365; best accuracy: 0.9524; validation F1-score: 0.6738
--> Epoch 97: train loss 0.3464; validation loss 1.6932; train accuracy: 0.9365; best accuracy: 0.9524; validation F1-score: 0.6609
--> Epoch 98: train loss 0.3419; validation loss 1.6442; train accuracy: 0.9365; best accuracy: 0.9524; validation F1-score: 0.6609
--> Epoch 99: train loss 0.3339; validation loss 1.6154; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6609
--> Epoch 100: train loss 0.3346; validation loss 1.6276; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6652
--> Epoch 101: train loss 0.3292; validation loss 1.6447; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6609
--> Epoch 102: train loss 0.3227; validation loss 1.6141; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6738
--> Epoch 103: train loss 0.3213; validation loss 1.5997; train accuracy: 0.9524; best accuracy: 0.9524; validation F1-score: 0.6652
--> Epoch 104: train loss 0.3155; validation loss 1.5791; train accuracy: 0.9683; best accuracy: 0.9683; validation F1-score: 0.6567
--> Epoch 105: train loss 0.3126; validation loss 1.5840; train accuracy: 0.9683; best accuracy: 0.9683; validation F1-score: 0.6738
--> Epoch 106: train loss 0.3064; validation loss 1.6020; train accuracy: 0.9524; best accuracy: 0.9683; validation F1-score: 0.6910
--> Epoch 107: train loss 0.3058; validation loss 1.5934; train accuracy: 0.9683; best accuracy: 0.9683; validation F1-score: 0.6910
--> Epoch 108: train loss 0.2980; validation loss 1.5789; train accuracy: 0.9841; best accuracy: 0.9841; validation F1-score: 0.6867
--> Epoch 109: train loss 0.2971; validation loss 1.5629; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.6953
--> Epoch 110: train loss 0.2917; validation loss 1.5954; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.7082
--> Epoch 111: train loss 0.2899; validation loss 1.6226; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.6824
--> Epoch 112: train loss 0.2845; validation loss 1.5779; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.6953
--> Epoch 113: train loss 0.2819; validation loss 1.5788; train accuracy: 0.9524; best accuracy: 0.9841; validation F1-score: 0.7082
--> Epoch 114: train loss 0.2785; validation loss 1.6006; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.6867
--> Epoch 115: train loss 0.2754; validation loss 1.6132; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.6910
--> Epoch 116: train loss 0.2718; validation loss 1.6033; train accuracy: 0.9365; best accuracy: 0.9841; validation F1-score: 0.6996
--> Epoch 117: train loss 0.2690; validation loss 1.6084; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.7039
--> Epoch 118: train loss 0.2651; validation loss 1.6239; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.6824
--> Epoch 119: train loss 0.2635; validation loss 1.5901; train accuracy: 0.9683; best accuracy: 0.9841; validation F1-score: 0.6910
--> AHU_survey_winter_2022-24 Test Accuracy: 0.6875
0.6875
