--> Epoch 0: train loss 1.3844; validation loss 4.2185; train accuracy: 0.0930; best accuracy: 0.0930; validation F1-score: 0.2240
--> Epoch 46: train loss 0.7592; validation loss 3.4859; train accuracy: 0.7558; best accuracy: 0.7558; validation F1-score: 0.5237
--> Epoch 47: train loss 0.7509; validation loss 3.3634; train accuracy: 0.7558; best accuracy: 0.7558; validation F1-score: 0.5268
--> Epoch 48: train loss 0.7432; validation loss 3.4061; train accuracy: 0.7558; best accuracy: 0.7558; validation F1-score: 0.5300
--> Epoch 49: train loss 0.7357; validation loss 3.4068; train accuracy: 0.7558; best accuracy: 0.7558; validation F1-score: 0.5331
--> Epoch 50: train loss 0.7286; validation loss 3.3921; train accuracy: 0.7674; best accuracy: 0.7674; validation F1-score: 0.5331
--> Epoch 51: train loss 0.7194; validation loss 3.3723; train accuracy: 0.7791; best accuracy: 0.7791; validation F1-score: 0.5363
--> Epoch 52: train loss 0.7150; validation loss 3.3535; train accuracy: 0.7791; best accuracy: 0.7791; validation F1-score: 0.5363
--> Epoch 53: train loss 0.7054; validation loss 3.2848; train accuracy: 0.7791; best accuracy: 0.7791; validation F1-score: 0.5426
--> Epoch 54: train loss 0.6969; validation loss 3.3273; train accuracy: 0.7674; best accuracy: 0.7791; validation F1-score: 0.5552
--> Epoch 55: train loss 0.6920; validation loss 3.2183; train accuracy: 0.7791; best accuracy: 0.7791; validation F1-score: 0.5521
--> Epoch 56: train loss 0.6821; validation loss 3.2007; train accuracy: 0.7791; best accuracy: 0.7791; validation F1-score: 0.5489
--> Epoch 57: train loss 0.6766; validation loss 3.1993; train accuracy: 0.7674; best accuracy: 0.7791; validation F1-score: 0.5710
--> Epoch 58: train loss 0.6693; validation loss 3.2019; train accuracy: 0.7674; best accuracy: 0.7791; validation F1-score: 0.5647
--> Epoch 59: train loss 0.6613; validation loss 3.1615; train accuracy: 0.7907; best accuracy: 0.7907; validation F1-score: 0.5710
--> Epoch 60: train loss 0.6572; validation loss 3.1219; train accuracy: 0.7907; best accuracy: 0.7907; validation F1-score: 0.5678
--> Epoch 61: train loss 0.6487; validation loss 3.1367; train accuracy: 0.7907; best accuracy: 0.7907; validation F1-score: 0.5741
--> Epoch 62: train loss 0.6419; validation loss 3.0952; train accuracy: 0.7907; best accuracy: 0.7907; validation F1-score: 0.5678
--> Epoch 63: train loss 0.6371; validation loss 3.1006; train accuracy: 0.8023; best accuracy: 0.8023; validation F1-score: 0.5741
--> Epoch 64: train loss 0.6289; validation loss 3.0886; train accuracy: 0.8023; best accuracy: 0.8023; validation F1-score: 0.5741
--> Epoch 65: train loss 0.6229; validation loss 3.0236; train accuracy: 0.8023; best accuracy: 0.8023; validation F1-score: 0.5710
--> Epoch 66: train loss 0.6182; validation loss 3.0343; train accuracy: 0.8140; best accuracy: 0.8140; validation F1-score: 0.5741
--> Epoch 67: train loss 0.6103; validation loss 3.0614; train accuracy: 0.8256; best accuracy: 0.8256; validation F1-score: 0.5931
--> Epoch 68: train loss 0.6073; validation loss 2.9774; train accuracy: 0.8256; best accuracy: 0.8256; validation F1-score: 0.5868
--> Epoch 69: train loss 0.5998; validation loss 3.0562; train accuracy: 0.8256; best accuracy: 0.8256; validation F1-score: 0.5962
--> Epoch 70: train loss 0.5928; validation loss 2.9499; train accuracy: 0.8023; best accuracy: 0.8256; validation F1-score: 0.5931
--> Epoch 71: train loss 0.5874; validation loss 3.0347; train accuracy: 0.8140; best accuracy: 0.8256; validation F1-score: 0.5931
--> Epoch 72: train loss 0.5798; validation loss 2.9714; train accuracy: 0.8140; best accuracy: 0.8256; validation F1-score: 0.5962
--> Epoch 73: train loss 0.5749; validation loss 2.9077; train accuracy: 0.8023; best accuracy: 0.8256; validation F1-score: 0.5962
--> Epoch 74: train loss 0.5696; validation loss 2.9112; train accuracy: 0.8140; best accuracy: 0.8256; validation F1-score: 0.5994
--> Epoch 75: train loss 0.5619; validation loss 2.8969; train accuracy: 0.8256; best accuracy: 0.8256; validation F1-score: 0.6025
--> Epoch 76: train loss 0.5568; validation loss 2.8988; train accuracy: 0.8256; best accuracy: 0.8256; validation F1-score: 0.6088
--> Epoch 77: train loss 0.5511; validation loss 2.9240; train accuracy: 0.8256; best accuracy: 0.8256; validation F1-score: 0.6120
--> Epoch 78: train loss 0.5461; validation loss 2.8923; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.6025
--> Epoch 79: train loss 0.5459; validation loss 2.9623; train accuracy: 0.8256; best accuracy: 0.8372; validation F1-score: 0.5994
--> Epoch 80: train loss 0.5417; validation loss 2.9183; train accuracy: 0.8256; best accuracy: 0.8372; validation F1-score: 0.6215
--> Epoch 81: train loss 0.5297; validation loss 2.9031; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.5899
--> Epoch 82: train loss 0.5350; validation loss 2.7678; train accuracy: 0.8256; best accuracy: 0.8372; validation F1-score: 0.6120
--> Epoch 83: train loss 0.5220; validation loss 2.8611; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.6215
--> Epoch 84: train loss 0.5184; validation loss 2.8181; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.6151
--> Epoch 85: train loss 0.5135; validation loss 2.9212; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.6309
--> Epoch 86: train loss 0.5081; validation loss 2.8900; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.6183
--> Epoch 87: train loss 0.5101; validation loss 2.7734; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.6246
--> Epoch 88: train loss 0.4982; validation loss 2.7921; train accuracy: 0.8372; best accuracy: 0.8372; validation F1-score: 0.6246
--> Epoch 89: train loss 0.4962; validation loss 2.8092; train accuracy: 0.8605; best accuracy: 0.8605; validation F1-score: 0.6341
--> Epoch 90: train loss 0.4931; validation loss 2.8343; train accuracy: 0.8605; best accuracy: 0.8605; validation F1-score: 0.6309
--> Epoch 91: train loss 0.4897; validation loss 2.9052; train accuracy: 0.8372; best accuracy: 0.8605; validation F1-score: 0.6309
--> Epoch 92: train loss 0.4797; validation loss 2.7806; train accuracy: 0.8372; best accuracy: 0.8605; validation F1-score: 0.6372
--> Epoch 93: train loss 0.4772; validation loss 2.7832; train accuracy: 0.8605; best accuracy: 0.8605; validation F1-score: 0.6341
--> Epoch 94: train loss 0.4749; validation loss 2.7321; train accuracy: 0.8488; best accuracy: 0.8605; validation F1-score: 0.6467
--> Epoch 95: train loss 0.4659; validation loss 2.6973; train accuracy: 0.8372; best accuracy: 0.8605; validation F1-score: 0.6435
--> Epoch 96: train loss 0.4653; validation loss 2.6766; train accuracy: 0.8605; best accuracy: 0.8605; validation F1-score: 0.6498
--> Epoch 97: train loss 0.4609; validation loss 2.7787; train accuracy: 0.8605; best accuracy: 0.8605; validation F1-score: 0.6467
--> Epoch 98: train loss 0.4562; validation loss 2.7969; train accuracy: 0.8605; best accuracy: 0.8605; validation F1-score: 0.6341
--> Epoch 99: train loss 0.4528; validation loss 2.7444; train accuracy: 0.8721; best accuracy: 0.8721; validation F1-score: 0.6435
--> Epoch 100: train loss 0.4451; validation loss 2.7447; train accuracy: 0.8605; best accuracy: 0.8721; validation F1-score: 0.6498
--> Epoch 101: train loss 0.4431; validation loss 2.7252; train accuracy: 0.8721; best accuracy: 0.8721; validation F1-score: 0.6435
--> Epoch 102: train loss 0.4437; validation loss 2.7033; train accuracy: 0.8605; best accuracy: 0.8721; validation F1-score: 0.6530
--> Epoch 103: train loss 0.4386; validation loss 2.7968; train accuracy: 0.8837; best accuracy: 0.8837; validation F1-score: 0.6656
--> Epoch 104: train loss 0.4338; validation loss 2.8042; train accuracy: 0.8721; best accuracy: 0.8837; validation F1-score: 0.6467
--> Epoch 105: train loss 0.4283; validation loss 2.6863; train accuracy: 0.8721; best accuracy: 0.8837; validation F1-score: 0.6498
--> Epoch 106: train loss 0.4236; validation loss 2.6727; train accuracy: 0.8837; best accuracy: 0.8837; validation F1-score: 0.6625
--> Epoch 107: train loss 0.4227; validation loss 2.7672; train accuracy: 0.8721; best accuracy: 0.8837; validation F1-score: 0.6562
--> Epoch 108: train loss 0.4213; validation loss 2.6769; train accuracy: 0.8837; best accuracy: 0.8837; validation F1-score: 0.6625
--> Epoch 109: train loss 0.4149; validation loss 2.6871; train accuracy: 0.8837; best accuracy: 0.8837; validation F1-score: 0.6593
--> Epoch 110: train loss 0.4089; validation loss 2.7441; train accuracy: 0.8721; best accuracy: 0.8837; validation F1-score: 0.6625
--> Epoch 111: train loss 0.4080; validation loss 2.7254; train accuracy: 0.9070; best accuracy: 0.9070; validation F1-score: 0.6719
--> Epoch 112: train loss 0.4059; validation loss 2.6666; train accuracy: 0.8721; best accuracy: 0.9070; validation F1-score: 0.6688
--> Epoch 113: train loss 0.4062; validation loss 2.6816; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6530
--> Epoch 114: train loss 0.4080; validation loss 2.6408; train accuracy: 0.8953; best accuracy: 0.9070; validation F1-score: 0.6814
--> Epoch 115: train loss 0.3964; validation loss 2.6839; train accuracy: 0.8721; best accuracy: 0.9070; validation F1-score: 0.6719
--> Epoch 116: train loss 0.3911; validation loss 2.7518; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6625
--> Epoch 117: train loss 0.3937; validation loss 2.5969; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6782
--> Epoch 118: train loss 0.3861; validation loss 2.6112; train accuracy: 0.8721; best accuracy: 0.9070; validation F1-score: 0.6719
--> Epoch 119: train loss 0.3796; validation loss 2.6284; train accuracy: 0.8721; best accuracy: 0.9070; validation F1-score: 0.6719
--> Epoch 120: train loss 0.3796; validation loss 2.6324; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6719
--> Epoch 121: train loss 0.3786; validation loss 2.6964; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6719
--> Epoch 122: train loss 0.3727; validation loss 2.6512; train accuracy: 0.8721; best accuracy: 0.9070; validation F1-score: 0.6751
--> Epoch 123: train loss 0.3679; validation loss 2.4911; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6814
--> Epoch 124: train loss 0.3651; validation loss 2.5728; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6782
--> Epoch 125: train loss 0.3641; validation loss 2.5784; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6909
--> Epoch 126: train loss 0.3617; validation loss 2.4663; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.7003
--> Epoch 127: train loss 0.3554; validation loss 2.5406; train accuracy: 0.8953; best accuracy: 0.9070; validation F1-score: 0.6845
--> Epoch 128: train loss 0.3542; validation loss 2.5204; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6845
--> Epoch 129: train loss 0.3511; validation loss 2.6370; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6845
--> Epoch 130: train loss 0.3485; validation loss 2.5771; train accuracy: 0.8837; best accuracy: 0.9070; validation F1-score: 0.6845
--> Epoch 131: train loss 0.3460; validation loss 2.5637; train accuracy: 0.9186; best accuracy: 0.9186; validation F1-score: 0.6909
--> Epoch 132: train loss 0.3450; validation loss 2.7143; train accuracy: 0.8721; best accuracy: 0.9186; validation F1-score: 0.6877
--> Epoch 133: train loss 0.3429; validation loss 2.5375; train accuracy: 0.9070; best accuracy: 0.9186; validation F1-score: 0.7035
--> Epoch 134: train loss 0.3357; validation loss 2.5467; train accuracy: 0.9186; best accuracy: 0.9186; validation F1-score: 0.6909
--> Epoch 135: train loss 0.3386; validation loss 2.6937; train accuracy: 0.8488; best accuracy: 0.9186; validation F1-score: 0.6593
--> Epoch 136: train loss 0.3381; validation loss 2.6477; train accuracy: 0.9070; best accuracy: 0.9186; validation F1-score: 0.6909
--> Epoch 137: train loss 0.3382; validation loss 2.6882; train accuracy: 0.8837; best accuracy: 0.9186; validation F1-score: 0.6909
--> Epoch 138: train loss 0.3272; validation loss 2.5348; train accuracy: 0.8953; best accuracy: 0.9186; validation F1-score: 0.6814
--> Epoch 139: train loss 0.3359; validation loss 2.5144; train accuracy: 0.9070; best accuracy: 0.9186; validation F1-score: 0.6909
--> Epoch 140: train loss 0.3506; validation loss 2.5659; train accuracy: 0.9070; best accuracy: 0.9186; validation F1-score: 0.6877
--> Epoch 141: train loss 0.3375; validation loss 2.5565; train accuracy: 0.9302; best accuracy: 0.9302; validation F1-score: 0.6877
--> Epoch 142: train loss 0.3196; validation loss 2.5543; train accuracy: 0.9186; best accuracy: 0.9302; validation F1-score: 0.6814
--> Epoch 143: train loss 0.3364; validation loss 2.5396; train accuracy: 0.8953; best accuracy: 0.9302; validation F1-score: 0.6845
--> Epoch 144: train loss 0.3234; validation loss 2.5453; train accuracy: 0.9302; best accuracy: 0.9302; validation F1-score: 0.6877
--> Epoch 145: train loss 0.3147; validation loss 2.5257; train accuracy: 0.9302; best accuracy: 0.9302; validation F1-score: 0.6909
--> Epoch 146: train loss 0.3237; validation loss 2.5877; train accuracy: 0.9419; best accuracy: 0.9419; validation F1-score: 0.6814
--> Epoch 147: train loss 0.3070; validation loss 2.5809; train accuracy: 0.9302; best accuracy: 0.9419; validation F1-score: 0.6845
--> Epoch 148: train loss 0.3117; validation loss 2.5893; train accuracy: 0.9302; best accuracy: 0.9419; validation F1-score: 0.6845
--> Epoch 149: train loss 0.3094; validation loss 2.6004; train accuracy: 0.9535; best accuracy: 0.9535; validation F1-score: 0.6909
--> Epoch 150: train loss 0.3006; validation loss 2.5681; train accuracy: 0.9419; best accuracy: 0.9535; validation F1-score: 0.6877
--> Epoch 151: train loss 0.3088; validation loss 2.5577; train accuracy: 0.9070; best accuracy: 0.9535; validation F1-score: 0.7035
--> Epoch 152: train loss 0.3011; validation loss 2.4506; train accuracy: 0.9535; best accuracy: 0.9535; validation F1-score: 0.6940
--> Epoch 153: train loss 0.2957; validation loss 2.3968; train accuracy: 0.9535; best accuracy: 0.9535; validation F1-score: 0.7066
--> Epoch 154: train loss 0.2982; validation loss 2.6261; train accuracy: 0.9070; best accuracy: 0.9535; validation F1-score: 0.7098
--> Epoch 155: train loss 0.2911; validation loss 2.4225; train accuracy: 0.9419; best accuracy: 0.9535; validation F1-score: 0.6940
--> Epoch 156: train loss 0.2928; validation loss 2.6081; train accuracy: 0.9535; best accuracy: 0.9535; validation F1-score: 0.6909
--> Epoch 157: train loss 0.2890; validation loss 2.5452; train accuracy: 0.9535; best accuracy: 0.9535; validation F1-score: 0.6972
--> Epoch 158: train loss 0.2836; validation loss 2.3901; train accuracy: 0.9419; best accuracy: 0.9535; validation F1-score: 0.7003
--> Epoch 159: train loss 0.2849; validation loss 2.4748; train accuracy: 0.9535; best accuracy: 0.9535; validation F1-score: 0.6877
--> Epoch 160: train loss 0.2795; validation loss 2.4726; train accuracy: 0.9767; best accuracy: 0.9767; validation F1-score: 0.6972
--> Epoch 161: train loss 0.2781; validation loss 2.5351; train accuracy: 0.9535; best accuracy: 0.9767; validation F1-score: 0.7035
--> Epoch 162: train loss 0.2790; validation loss 2.6176; train accuracy: 0.9767; best accuracy: 0.9767; validation F1-score: 0.7035
--> Epoch 163: train loss 0.2713; validation loss 2.6069; train accuracy: 0.9302; best accuracy: 0.9767; validation F1-score: 0.6814
--> Epoch 164: train loss 0.2755; validation loss 2.5249; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6940
--> Epoch 165: train loss 0.2715; validation loss 2.4760; train accuracy: 0.9767; best accuracy: 0.9767; validation F1-score: 0.7003
--> Epoch 166: train loss 0.2653; validation loss 2.5751; train accuracy: 0.9419; best accuracy: 0.9767; validation F1-score: 0.7035
--> Epoch 167: train loss 0.2690; validation loss 2.5911; train accuracy: 0.9535; best accuracy: 0.9767; validation F1-score: 0.6972
--> Epoch 168: train loss 0.2633; validation loss 2.4018; train accuracy: 0.9767; best accuracy: 0.9767; validation F1-score: 0.6877
--> Epoch 169: train loss 0.2599; validation loss 2.4722; train accuracy: 0.9419; best accuracy: 0.9767; validation F1-score: 0.6909
--> Epoch 170: train loss 0.2602; validation loss 2.5315; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6940
--> Epoch 171: train loss 0.2554; validation loss 2.5473; train accuracy: 0.9535; best accuracy: 0.9767; validation F1-score: 0.6877
--> Epoch 172: train loss 0.2527; validation loss 2.5080; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6782
--> Epoch 173: train loss 0.2508; validation loss 2.5490; train accuracy: 0.9535; best accuracy: 0.9767; validation F1-score: 0.6877
--> Epoch 174: train loss 0.2487; validation loss 2.4583; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.7035
--> Epoch 175: train loss 0.2458; validation loss 2.6017; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6972
--> Epoch 176: train loss 0.2445; validation loss 2.5565; train accuracy: 0.9535; best accuracy: 0.9767; validation F1-score: 0.6909
--> Epoch 177: train loss 0.2451; validation loss 2.5626; train accuracy: 0.9767; best accuracy: 0.9767; validation F1-score: 0.6909
--> Epoch 178: train loss 0.2462; validation loss 2.5058; train accuracy: 0.9419; best accuracy: 0.9767; validation F1-score: 0.7035
--> Epoch 179: train loss 0.2503; validation loss 2.7122; train accuracy: 0.9419; best accuracy: 0.9767; validation F1-score: 0.6972
--> Epoch 180: train loss 0.2482; validation loss 2.5956; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6940
--> Epoch 181: train loss 0.2399; validation loss 2.4892; train accuracy: 0.9767; best accuracy: 0.9767; validation F1-score: 0.6845
--> Epoch 182: train loss 0.2343; validation loss 2.6085; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6909
--> Epoch 183: train loss 0.2360; validation loss 2.5511; train accuracy: 0.9302; best accuracy: 0.9767; validation F1-score: 0.6909
--> Epoch 184: train loss 0.2365; validation loss 2.5390; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6972
--> Epoch 185: train loss 0.2376; validation loss 2.6321; train accuracy: 0.9767; best accuracy: 0.9767; validation F1-score: 0.7003
--> Epoch 186: train loss 0.2330; validation loss 2.4946; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6845
--> Epoch 187: train loss 0.2245; validation loss 2.5548; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6972
--> Epoch 188: train loss 0.2267; validation loss 2.6381; train accuracy: 0.9186; best accuracy: 0.9767; validation F1-score: 0.6972
--> Epoch 189: train loss 0.2300; validation loss 2.4947; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6909
--> Epoch 190: train loss 0.2227; validation loss 2.5124; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6877
--> Epoch 191: train loss 0.2188; validation loss 2.5792; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.7003
--> Epoch 192: train loss 0.2206; validation loss 2.5381; train accuracy: 0.9651; best accuracy: 0.9767; validation F1-score: 0.6940
--> Epoch 193: train loss 0.2147; validation loss 2.5448; train accuracy: 0.9884; best accuracy: 0.9884; validation F1-score: 0.6845
--> Epoch 194: train loss 0.2137; validation loss 2.5730; train accuracy: 0.9651; best accuracy: 0.9884; validation F1-score: 0.6940
--> Epoch 195: train loss 0.2153; validation loss 2.4970; train accuracy: 0.9767; best accuracy: 0.9884; validation F1-score: 0.6877
--> Epoch 196: train loss 0.2144; validation loss 2.6315; train accuracy: 0.9302; best accuracy: 0.9884; validation F1-score: 0.6814
--> Epoch 197: train loss 0.2178; validation loss 2.5201; train accuracy: 0.9884; best accuracy: 0.9884; validation F1-score: 0.6972
--> Epoch 198: train loss 0.2237; validation loss 2.5429; train accuracy: 0.9419; best accuracy: 0.9884; validation F1-score: 0.7035
--> Epoch 199: train loss 0.2333; validation loss 2.6177; train accuracy: 0.9767; best accuracy: 0.9884; validation F1-score: 0.6845
--> 10day_surveyext_Nov22Feb24 Test Accuracy: 0.6416
0.6416184971098265
