--> Epoch 0: train loss 1.3720; validation loss 2.9395; train accuracy: 0.1754; best accuracy: 0.1754; validation F1-score: 0.1043
--> Epoch 28: train loss 0.8721; validation loss 2.3364; train accuracy: 0.5789; best accuracy: 0.5789; validation F1-score: 0.5782
--> Epoch 29: train loss 0.8615; validation loss 2.3030; train accuracy: 0.6491; best accuracy: 0.6491; validation F1-score: 0.5782
--> Epoch 30: train loss 0.8509; validation loss 2.2776; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.5829
--> Epoch 31: train loss 0.8407; validation loss 2.2383; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.5829
--> Epoch 32: train loss 0.8305; validation loss 2.2112; train accuracy: 0.6491; best accuracy: 0.6667; validation F1-score: 0.5877
--> Epoch 33: train loss 0.8204; validation loss 2.1700; train accuracy: 0.6491; best accuracy: 0.6667; validation F1-score: 0.5877
--> Epoch 34: train loss 0.8102; validation loss 2.1458; train accuracy: 0.6491; best accuracy: 0.6667; validation F1-score: 0.5877
--> Epoch 35: train loss 0.8003; validation loss 2.0991; train accuracy: 0.6491; best accuracy: 0.6667; validation F1-score: 0.5924
--> Epoch 36: train loss 0.7907; validation loss 2.0707; train accuracy: 0.6491; best accuracy: 0.6667; validation F1-score: 0.5924
--> Epoch 37: train loss 0.7809; validation loss 2.0617; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6019
--> Epoch 38: train loss 0.7714; validation loss 2.0052; train accuracy: 0.6491; best accuracy: 0.6667; validation F1-score: 0.6019
--> Epoch 39: train loss 0.7619; validation loss 1.9757; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6019
--> Epoch 40: train loss 0.7528; validation loss 1.9618; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6066
--> Epoch 41: train loss 0.7439; validation loss 1.9339; train accuracy: 0.6842; best accuracy: 0.6842; validation F1-score: 0.6066
--> Epoch 42: train loss 0.7352; validation loss 1.9068; train accuracy: 0.6842; best accuracy: 0.6842; validation F1-score: 0.6066
--> Epoch 43: train loss 0.7264; validation loss 1.8817; train accuracy: 0.6842; best accuracy: 0.6842; validation F1-score: 0.6066
--> Epoch 44: train loss 0.7174; validation loss 1.8788; train accuracy: 0.7018; best accuracy: 0.7018; validation F1-score: 0.6066
--> Epoch 45: train loss 0.7090; validation loss 1.8112; train accuracy: 0.7193; best accuracy: 0.7193; validation F1-score: 0.6066
--> Epoch 46: train loss 0.6999; validation loss 1.8094; train accuracy: 0.7193; best accuracy: 0.7193; validation F1-score: 0.6066
--> Epoch 47: train loss 0.6915; validation loss 1.7691; train accuracy: 0.7193; best accuracy: 0.7193; validation F1-score: 0.6066
--> Epoch 48: train loss 0.6824; validation loss 1.8057; train accuracy: 0.7193; best accuracy: 0.7193; validation F1-score: 0.6161
--> Epoch 49: train loss 0.6743; validation loss 1.7801; train accuracy: 0.7193; best accuracy: 0.7193; validation F1-score: 0.6161
--> Epoch 50: train loss 0.6655; validation loss 1.7434; train accuracy: 0.7368; best accuracy: 0.7368; validation F1-score: 0.6303
--> Epoch 51: train loss 0.6568; validation loss 1.7090; train accuracy: 0.7368; best accuracy: 0.7368; validation F1-score: 0.6256
--> Epoch 52: train loss 0.6489; validation loss 1.7072; train accuracy: 0.7368; best accuracy: 0.7368; validation F1-score: 0.6256
--> Epoch 53: train loss 0.6416; validation loss 1.7074; train accuracy: 0.7719; best accuracy: 0.7719; validation F1-score: 0.6540
--> Epoch 54: train loss 0.6339; validation loss 1.6918; train accuracy: 0.7719; best accuracy: 0.7719; validation F1-score: 0.6493
--> Epoch 55: train loss 0.6252; validation loss 1.6788; train accuracy: 0.7719; best accuracy: 0.7719; validation F1-score: 0.6303
--> Epoch 56: train loss 0.6177; validation loss 1.6823; train accuracy: 0.7895; best accuracy: 0.7895; validation F1-score: 0.6493
--> Epoch 57: train loss 0.6104; validation loss 1.6385; train accuracy: 0.7719; best accuracy: 0.7895; validation F1-score: 0.6730
--> Epoch 58: train loss 0.6025; validation loss 1.6394; train accuracy: 0.7895; best accuracy: 0.7895; validation F1-score: 0.6825
--> Epoch 59: train loss 0.5950; validation loss 1.6003; train accuracy: 0.8246; best accuracy: 0.8246; validation F1-score: 0.6919
--> Epoch 60: train loss 0.5875; validation loss 1.6200; train accuracy: 0.7895; best accuracy: 0.8246; validation F1-score: 0.6872
--> Epoch 61: train loss 0.5812; validation loss 1.6015; train accuracy: 0.8246; best accuracy: 0.8246; validation F1-score: 0.6919
--> Epoch 62: train loss 0.5731; validation loss 1.5810; train accuracy: 0.7895; best accuracy: 0.8246; validation F1-score: 0.6872
--> Epoch 63: train loss 0.5656; validation loss 1.6259; train accuracy: 0.8421; best accuracy: 0.8421; validation F1-score: 0.7062
--> Epoch 64: train loss 0.5585; validation loss 1.6056; train accuracy: 0.8246; best accuracy: 0.8421; validation F1-score: 0.6872
--> Epoch 65: train loss 0.5517; validation loss 1.5821; train accuracy: 0.8246; best accuracy: 0.8421; validation F1-score: 0.6967
--> Epoch 66: train loss 0.5444; validation loss 1.5920; train accuracy: 0.8070; best accuracy: 0.8421; validation F1-score: 0.6872
--> Epoch 67: train loss 0.5392; validation loss 1.5275; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7251
--> Epoch 68: train loss 0.5333; validation loss 1.5582; train accuracy: 0.8596; best accuracy: 0.8947; validation F1-score: 0.7062
--> Epoch 69: train loss 0.5253; validation loss 1.5438; train accuracy: 0.8421; best accuracy: 0.8947; validation F1-score: 0.7062
--> Epoch 70: train loss 0.5173; validation loss 1.5146; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7251
--> Epoch 71: train loss 0.5134; validation loss 1.5508; train accuracy: 0.8421; best accuracy: 0.8947; validation F1-score: 0.7014
--> Epoch 72: train loss 0.5064; validation loss 1.5285; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7393
--> Epoch 73: train loss 0.4979; validation loss 1.4797; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7441
--> Epoch 74: train loss 0.4945; validation loss 1.4839; train accuracy: 0.8772; best accuracy: 0.8947; validation F1-score: 0.7251
--> Epoch 75: train loss 0.4880; validation loss 1.4931; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7393
--> Epoch 76: train loss 0.4798; validation loss 1.4782; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7725
--> Epoch 77: train loss 0.4770; validation loss 1.4478; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7536
--> Epoch 78: train loss 0.4696; validation loss 1.4609; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7488
--> Epoch 79: train loss 0.4640; validation loss 1.4378; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7773
--> Epoch 80: train loss 0.4605; validation loss 1.4302; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7583
--> Epoch 81: train loss 0.4501; validation loss 1.4075; train accuracy: 0.8947; best accuracy: 0.8947; validation F1-score: 0.7393
--> Epoch 82: train loss 0.4481; validation loss 1.4784; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7725
--> Epoch 83: train loss 0.4409; validation loss 1.4282; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7630
--> Epoch 84: train loss 0.4368; validation loss 1.4712; train accuracy: 0.8947; best accuracy: 0.9123; validation F1-score: 0.7299
--> Epoch 85: train loss 0.4332; validation loss 1.3721; train accuracy: 0.8947; best accuracy: 0.9123; validation F1-score: 0.7536
--> Epoch 86: train loss 0.4242; validation loss 1.3654; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7678
--> Epoch 87: train loss 0.4221; validation loss 1.3966; train accuracy: 0.8947; best accuracy: 0.9123; validation F1-score: 0.7488
--> Epoch 88: train loss 0.4150; validation loss 1.4390; train accuracy: 0.8947; best accuracy: 0.9123; validation F1-score: 0.7346
--> Epoch 89: train loss 0.4113; validation loss 1.4023; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7630
--> Epoch 90: train loss 0.4070; validation loss 1.3926; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7583
--> Epoch 91: train loss 0.4012; validation loss 1.4089; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7299
--> Epoch 92: train loss 0.3965; validation loss 1.3888; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7488
--> Epoch 93: train loss 0.3910; validation loss 1.3387; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7536
--> Epoch 94: train loss 0.3871; validation loss 1.4073; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7488
--> Epoch 95: train loss 0.3816; validation loss 1.3856; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7393
--> Epoch 96: train loss 0.3784; validation loss 1.3496; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7441
--> Epoch 97: train loss 0.3726; validation loss 1.3360; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7536
--> Epoch 98: train loss 0.3680; validation loss 1.3597; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7441
--> Epoch 99: train loss 0.3645; validation loss 1.3334; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7536
--> Epoch 100: train loss 0.3596; validation loss 1.3502; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7536
--> Epoch 101: train loss 0.3553; validation loss 1.3403; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7583
--> Epoch 102: train loss 0.3504; validation loss 1.3246; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7583
--> Epoch 103: train loss 0.3462; validation loss 1.3497; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7630
--> Epoch 104: train loss 0.3428; validation loss 1.4067; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7204
--> Epoch 105: train loss 0.3397; validation loss 1.3388; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7441
--> Epoch 106: train loss 0.3340; validation loss 1.3435; train accuracy: 0.9123; best accuracy: 0.9123; validation F1-score: 0.7536
--> Epoch 107: train loss 0.3307; validation loss 1.3449; train accuracy: 0.9298; best accuracy: 0.9298; validation F1-score: 0.7299
--> Epoch 108: train loss 0.3271; validation loss 1.3886; train accuracy: 0.9298; best accuracy: 0.9298; validation F1-score: 0.7630
--> Epoch 109: train loss 0.3224; validation loss 1.3334; train accuracy: 0.9298; best accuracy: 0.9298; validation F1-score: 0.7536
--> Epoch 110: train loss 0.3209; validation loss 1.3401; train accuracy: 0.9123; best accuracy: 0.9298; validation F1-score: 0.7583
--> Epoch 111: train loss 0.3232; validation loss 1.3801; train accuracy: 0.9298; best accuracy: 0.9298; validation F1-score: 0.7488
--> Epoch 112: train loss 0.3144; validation loss 1.3629; train accuracy: 0.9298; best accuracy: 0.9298; validation F1-score: 0.7583
--> 10day_Nov22Feb24 Test Accuracy: 0.6638
0.6637931034482759
