--> Epoch 0: train loss 15.6207; validation loss 6.5935; train accuracy: 0.3056; best accuracy: 0.3056; validation F1-score: 0.2822
--> Epoch 63: train loss 14.4742; validation loss 6.2845; train accuracy: 0.4306; best accuracy: 0.4972; validation F1-score: 0.4251
--> Epoch 64: train loss 14.5346; validation loss 6.3490; train accuracy: 0.4375; best accuracy: 0.4972; validation F1-score: 0.4146
--> Epoch 65: train loss 14.7268; validation loss 5.8325; train accuracy: 0.4514; best accuracy: 0.4972; validation F1-score: 0.4460
--> Epoch 66: train loss 14.4368; validation loss 6.0133; train accuracy: 0.4569; best accuracy: 0.4972; validation F1-score: 0.4599
--> Epoch 67: train loss 14.1401; validation loss 6.2935; train accuracy: 0.4708; best accuracy: 0.4972; validation F1-score: 0.4634
--> Epoch 68: train loss 14.0322; validation loss 6.3986; train accuracy: 0.4292; best accuracy: 0.4972; validation F1-score: 0.4251
--> Epoch 69: train loss 14.3900; validation loss 6.2763; train accuracy: 0.4778; best accuracy: 0.4972; validation F1-score: 0.4704
--> Epoch 70: train loss 14.4785; validation loss 6.0636; train accuracy: 0.4417; best accuracy: 0.4972; validation F1-score: 0.4564
--> Epoch 71: train loss 14.8550; validation loss 6.3487; train accuracy: 0.4472; best accuracy: 0.4972; validation F1-score: 0.3902
--> Epoch 72: train loss 14.6829; validation loss 6.0825; train accuracy: 0.3986; best accuracy: 0.4972; validation F1-score: 0.4564
--> Epoch 73: train loss 14.4665; validation loss 6.2669; train accuracy: 0.4278; best accuracy: 0.4972; validation F1-score: 0.4216
--> Epoch 74: train loss 14.5983; validation loss 6.0990; train accuracy: 0.4153; best accuracy: 0.4972; validation F1-score: 0.4913
--> Epoch 75: train loss 14.5982; validation loss 6.2795; train accuracy: 0.4681; best accuracy: 0.4972; validation F1-score: 0.4146
--> Epoch 76: train loss 14.5904; validation loss 6.4663; train accuracy: 0.4333; best accuracy: 0.4972; validation F1-score: 0.4495
--> Epoch 77: train loss 15.0464; validation loss 6.2345; train accuracy: 0.4306; best accuracy: 0.4972; validation F1-score: 0.4251
--> Epoch 78: train loss 14.8521; validation loss 6.5235; train accuracy: 0.4097; best accuracy: 0.4972; validation F1-score: 0.2962
--> Epoch 79: train loss 14.4493; validation loss 6.2286; train accuracy: 0.4278; best accuracy: 0.4972; validation F1-score: 0.4321
--> Epoch 80: train loss 14.8435; validation loss 6.1724; train accuracy: 0.4417; best accuracy: 0.4972; validation F1-score: 0.4007
--> Epoch 81: train loss 14.7496; validation loss 6.2150; train accuracy: 0.4319; best accuracy: 0.4972; validation F1-score: 0.4634
--> Epoch 82: train loss 14.5569; validation loss 6.1625; train accuracy: 0.4472; best accuracy: 0.4972; validation F1-score: 0.4251
--> Epoch 83: train loss 15.0527; validation loss 5.9295; train accuracy: 0.4389; best accuracy: 0.4972; validation F1-score: 0.4564
--> Epoch 84: train loss 14.4743; validation loss 6.1203; train accuracy: 0.4375; best accuracy: 0.4972; validation F1-score: 0.3659
--> Epoch 85: train loss 14.7465; validation loss 6.2840; train accuracy: 0.4042; best accuracy: 0.4972; validation F1-score: 0.4042
--> Epoch 86: train loss 14.5410; validation loss 6.1198; train accuracy: 0.4722; best accuracy: 0.4972; validation F1-score: 0.4042
--> Epoch 87: train loss 14.4017; validation loss 6.3398; train accuracy: 0.4528; best accuracy: 0.4972; validation F1-score: 0.4495
--> Epoch 88: train loss 14.4961; validation loss 6.3843; train accuracy: 0.4306; best accuracy: 0.4972; validation F1-score: 0.3868
--> Epoch 89: train loss 14.3850; validation loss 6.3585; train accuracy: 0.4625; best accuracy: 0.4972; validation F1-score: 0.3101
--> Epoch 90: train loss 14.2686; validation loss 5.8396; train accuracy: 0.4347; best accuracy: 0.4972; validation F1-score: 0.5122
--> Epoch 91: train loss 14.4609; validation loss 6.0244; train accuracy: 0.4486; best accuracy: 0.4972; validation F1-score: 0.4564
--> Epoch 92: train loss 14.4569; validation loss 6.0903; train accuracy: 0.3847; best accuracy: 0.4972; validation F1-score: 0.4564
--> Epoch 93: train loss 14.4392; validation loss 6.1389; train accuracy: 0.4389; best accuracy: 0.4972; validation F1-score: 0.4634
--> Epoch 94: train loss 14.9053; validation loss 6.1892; train accuracy: 0.4500; best accuracy: 0.4972; validation F1-score: 0.4216
--> Epoch 95: train loss 14.5279; validation loss 6.4988; train accuracy: 0.3375; best accuracy: 0.4972; validation F1-score: 0.3101
--> Epoch 96: train loss 14.4714; validation loss 6.3025; train accuracy: 0.4292; best accuracy: 0.4972; validation F1-score: 0.3171
--> Epoch 97: train loss 14.7375; validation loss 6.0549; train accuracy: 0.4472; best accuracy: 0.4972; validation F1-score: 0.4042
--> Epoch 98: train loss 14.3758; validation loss 6.0876; train accuracy: 0.4306; best accuracy: 0.4972; validation F1-score: 0.5087
--> Epoch 99: train loss 14.3519; validation loss 6.2015; train accuracy: 0.5000; best accuracy: 0.5000; validation F1-score: 0.4111
--> Epoch 100: train loss 14.3368; validation loss 6.1642; train accuracy: 0.4472; best accuracy: 0.5000; validation F1-score: 0.4634
--> Epoch 101: train loss 14.2242; validation loss 6.2688; train accuracy: 0.4389; best accuracy: 0.5000; validation F1-score: 0.4530
--> Epoch 102: train loss 14.5502; validation loss 6.2488; train accuracy: 0.4375; best accuracy: 0.5000; validation F1-score: 0.4355
--> Epoch 103: train loss 14.5948; validation loss 6.1352; train accuracy: 0.4764; best accuracy: 0.5000; validation F1-score: 0.4843
--> Epoch 104: train loss 14.2174; validation loss 6.0151; train accuracy: 0.4014; best accuracy: 0.5000; validation F1-score: 0.4286
--> Epoch 105: train loss 14.6561; validation loss 6.5480; train accuracy: 0.4389; best accuracy: 0.5000; validation F1-score: 0.3206
--> Epoch 106: train loss 14.6155; validation loss 5.9786; train accuracy: 0.4625; best accuracy: 0.5000; validation F1-score: 0.4739
--> Epoch 107: train loss 14.7123; validation loss 6.0065; train accuracy: 0.4458; best accuracy: 0.5000; validation F1-score: 0.4286
--> Epoch 108: train loss 14.5981; validation loss 6.3345; train accuracy: 0.4250; best accuracy: 0.5000; validation F1-score: 0.3798
