--> Epoch 0: train loss 5.2237; validation loss 2.0480; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 20: train loss 4.3068; validation loss 1.6786; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 21: train loss 4.8140; validation loss 1.7226; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 22: train loss 4.2593; validation loss 1.6896; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 23: train loss 3.8388; validation loss 1.7403; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 24: train loss 4.3240; validation loss 1.7394; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 25: train loss 4.3476; validation loss 1.6574; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 26: train loss 4.2937; validation loss 1.6154; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 27: train loss 4.2436; validation loss 1.6562; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 28: train loss 4.5673; validation loss 1.6547; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 29: train loss 4.5422; validation loss 1.6829; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 30: train loss 3.9736; validation loss 1.7020; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 31: train loss 3.9806; validation loss 1.6212; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 32: train loss 4.4032; validation loss 1.6565; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 33: train loss 4.5523; validation loss 1.6766; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 34: train loss 3.9230; validation loss 1.7037; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 35: train loss 4.2650; validation loss 1.6399; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 36: train loss 4.1498; validation loss 1.6943; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 37: train loss 4.6763; validation loss 1.7559; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 38: train loss 4.2312; validation loss 1.7049; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 39: train loss 4.0742; validation loss 1.6886; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 40: train loss 4.2961; validation loss 1.6933; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 41: train loss 4.4951; validation loss 1.7007; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 42: train loss 4.0321; validation loss 1.6907; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 43: train loss 3.8485; validation loss 1.6671; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 44: train loss 3.7823; validation loss 1.7349; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 45: train loss 4.0882; validation loss 1.6680; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 46: train loss 3.9056; validation loss 1.7194; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 47: train loss 4.4371; validation loss 1.6861; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 48: train loss 4.0934; validation loss 1.6026; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 49: train loss 3.9270; validation loss 1.6455; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 50: train loss 4.3539; validation loss 1.6081; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 51: train loss 3.8365; validation loss 1.6361; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 52: train loss 4.2182; validation loss 1.6994; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 53: train loss 3.9581; validation loss 1.7618; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 54: train loss 4.4192; validation loss 1.6559; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 55: train loss 3.8958; validation loss 1.6812; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 56: train loss 3.9664; validation loss 1.6906; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 57: train loss 4.0890; validation loss 1.7753; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6058
--> Epoch 58: train loss 4.2422; validation loss 1.6698; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 59: train loss 3.7023; validation loss 1.7150; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 60: train loss 4.0623; validation loss 1.7451; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 61: train loss 4.1271; validation loss 1.6876; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 62: train loss 4.0514; validation loss 1.6901; train accuracy: 0.6513; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 63: train loss 4.3886; validation loss 1.7356; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 64: train loss 3.8893; validation loss 1.8636; train accuracy: 0.6475; best accuracy: 0.6667; validation F1-score: 0.6346
--> Epoch 65: train loss 3.7661; validation loss 1.5961; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 66: train loss 3.8282; validation loss 1.6934; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 67: train loss 4.1620; validation loss 1.6924; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 68: train loss 3.8477; validation loss 1.6306; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 69: train loss 3.6401; validation loss 1.6948; train accuracy: 0.6667; best accuracy: 0.6667; validation F1-score: 0.6731
--> Epoch 70: train loss 4.0281; validation loss 1.7419; train accuracy: 0.6935; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 71: train loss 3.7808; validation loss 1.6810; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 72: train loss 4.0098; validation loss 1.7588; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 73: train loss 3.9654; validation loss 1.6185; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 74: train loss 3.9746; validation loss 1.6617; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 75: train loss 4.0599; validation loss 1.6852; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 76: train loss 4.7369; validation loss 1.6255; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 77: train loss 4.5478; validation loss 1.6548; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 78: train loss 4.1540; validation loss 1.6888; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 79: train loss 3.8085; validation loss 1.7345; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 80: train loss 4.7950; validation loss 1.6837; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 81: train loss 4.2311; validation loss 1.6797; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 82: train loss 3.8276; validation loss 1.7471; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 83: train loss 4.3853; validation loss 1.7225; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 84: train loss 3.7945; validation loss 1.7026; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 85: train loss 3.8122; validation loss 1.7715; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 86: train loss 4.1269; validation loss 1.6833; train accuracy: 0.6475; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 87: train loss 3.8935; validation loss 1.6804; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 88: train loss 3.8194; validation loss 1.6829; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 89: train loss 4.1015; validation loss 1.5733; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 90: train loss 4.3525; validation loss 1.6592; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 91: train loss 4.3057; validation loss 1.6790; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 92: train loss 4.1118; validation loss 1.6364; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 93: train loss 4.1767; validation loss 1.7633; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 94: train loss 4.4147; validation loss 1.6869; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 95: train loss 4.4014; validation loss 1.6646; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 96: train loss 4.4514; validation loss 1.7651; train accuracy: 0.6820; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 97: train loss 3.7697; validation loss 1.6377; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 98: train loss 4.0194; validation loss 1.6897; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 99: train loss 3.9500; validation loss 1.7938; train accuracy: 0.6743; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 100: train loss 4.0928; validation loss 1.5875; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 101: train loss 3.5039; validation loss 1.6620; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 102: train loss 3.6567; validation loss 1.6288; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 103: train loss 4.3352; validation loss 1.7101; train accuracy: 0.6398; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 104: train loss 4.2694; validation loss 1.7217; train accuracy: 0.6897; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 105: train loss 3.9713; validation loss 1.7814; train accuracy: 0.6552; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 106: train loss 4.1577; validation loss 1.7875; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6346
--> Epoch 107: train loss 4.5695; validation loss 1.6301; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 108: train loss 3.9873; validation loss 1.6990; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 109: train loss 4.4243; validation loss 1.8103; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 110: train loss 4.2864; validation loss 1.7457; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 111: train loss 3.6746; validation loss 1.7322; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 112: train loss 4.0504; validation loss 1.6798; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 113: train loss 3.8935; validation loss 1.7463; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 114: train loss 4.1221; validation loss 1.7139; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 115: train loss 3.8386; validation loss 1.7623; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 116: train loss 4.0744; validation loss 1.6824; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 117: train loss 4.1916; validation loss 1.6808; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 118: train loss 3.8293; validation loss 1.6400; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 119: train loss 4.0978; validation loss 1.7138; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 120: train loss 4.0318; validation loss 1.7767; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 121: train loss 3.9634; validation loss 1.6772; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 122: train loss 4.3551; validation loss 1.7981; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 123: train loss 4.3855; validation loss 1.7190; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 124: train loss 4.1902; validation loss 1.7209; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 125: train loss 4.1844; validation loss 1.6492; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 126: train loss 4.0427; validation loss 1.7672; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 127: train loss 4.0147; validation loss 1.5788; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 128: train loss 4.1768; validation loss 1.6930; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 129: train loss 4.1121; validation loss 1.7454; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 130: train loss 4.1151; validation loss 1.7009; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 131: train loss 4.1472; validation loss 1.6580; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 132: train loss 3.9546; validation loss 1.6452; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 133: train loss 3.9818; validation loss 1.7128; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 134: train loss 4.1532; validation loss 1.6922; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 135: train loss 3.7862; validation loss 1.7242; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 136: train loss 4.8138; validation loss 1.6991; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 137: train loss 4.0160; validation loss 1.7235; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 138: train loss 4.0593; validation loss 1.6625; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 139: train loss 4.4329; validation loss 1.7175; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 140: train loss 4.0515; validation loss 1.8030; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 141: train loss 4.3930; validation loss 1.6896; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 142: train loss 4.1722; validation loss 1.6978; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 143: train loss 3.9464; validation loss 1.6649; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 144: train loss 3.9240; validation loss 1.7547; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 145: train loss 3.7062; validation loss 1.7733; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 146: train loss 4.2916; validation loss 1.7224; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 147: train loss 3.8776; validation loss 1.7258; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 148: train loss 3.8828; validation loss 1.7112; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 149: train loss 3.9166; validation loss 1.6819; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 150: train loss 3.8892; validation loss 1.7847; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 151: train loss 3.8139; validation loss 1.7375; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 152: train loss 4.3092; validation loss 1.7510; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 153: train loss 3.9375; validation loss 1.7479; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 154: train loss 4.1041; validation loss 1.6433; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 155: train loss 4.1497; validation loss 1.7481; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 156: train loss 4.6531; validation loss 1.6951; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 157: train loss 4.3438; validation loss 1.7415; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 158: train loss 4.0486; validation loss 1.6422; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 159: train loss 3.8798; validation loss 1.6878; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 160: train loss 4.4002; validation loss 1.6854; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 161: train loss 4.5107; validation loss 1.7322; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 162: train loss 3.8474; validation loss 1.7157; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 163: train loss 3.8627; validation loss 1.6698; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 164: train loss 4.3938; validation loss 1.7370; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 165: train loss 4.2410; validation loss 1.6730; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 166: train loss 4.2166; validation loss 1.7243; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 167: train loss 4.1507; validation loss 1.6671; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 168: train loss 4.1888; validation loss 1.6450; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 169: train loss 4.3983; validation loss 1.7185; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 170: train loss 4.4413; validation loss 1.6732; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 171: train loss 4.5340; validation loss 1.7005; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 172: train loss 3.7710; validation loss 1.7009; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 173: train loss 4.4023; validation loss 1.6704; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 174: train loss 3.8625; validation loss 1.6895; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 175: train loss 3.7688; validation loss 1.7050; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 176: train loss 4.6358; validation loss 1.6695; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 177: train loss 4.2963; validation loss 1.7110; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 178: train loss 4.1371; validation loss 1.6985; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 179: train loss 3.8862; validation loss 1.6122; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 180: train loss 4.1219; validation loss 1.6233; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 181: train loss 4.3436; validation loss 1.6879; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 182: train loss 4.1957; validation loss 1.8092; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 183: train loss 3.6920; validation loss 1.8572; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 184: train loss 4.4314; validation loss 1.7199; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 185: train loss 4.5837; validation loss 1.7066; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 186: train loss 4.4057; validation loss 1.6979; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 187: train loss 3.9243; validation loss 1.6901; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 188: train loss 4.3994; validation loss 1.7718; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 189: train loss 3.8283; validation loss 1.7064; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 190: train loss 4.0468; validation loss 1.6801; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 191: train loss 3.9293; validation loss 1.7583; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 192: train loss 4.6951; validation loss 1.7244; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 193: train loss 4.1458; validation loss 1.6606; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 194: train loss 4.0063; validation loss 1.7003; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 195: train loss 3.9052; validation loss 1.6976; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 196: train loss 4.2412; validation loss 1.7195; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 197: train loss 4.0443; validation loss 1.6027; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 198: train loss 3.9661; validation loss 1.6685; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 199: train loss 3.9316; validation loss 1.7100; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 200: train loss 4.5923; validation loss 1.7679; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 201: train loss 4.2751; validation loss 1.7492; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 202: train loss 4.1047; validation loss 1.6777; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 203: train loss 3.9229; validation loss 1.7385; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 204: train loss 4.2513; validation loss 1.6984; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 205: train loss 3.8885; validation loss 1.6323; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 206: train loss 4.2599; validation loss 1.6581; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 207: train loss 4.4330; validation loss 1.6719; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 208: train loss 3.8203; validation loss 1.6796; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 209: train loss 3.8654; validation loss 1.6798; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 210: train loss 4.0993; validation loss 1.8658; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 211: train loss 4.2121; validation loss 1.6807; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 212: train loss 4.5633; validation loss 1.6804; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
--> Epoch 213: train loss 4.3498; validation loss 1.7091; train accuracy: 0.6667; best accuracy: 0.6935; validation F1-score: 0.6731
