--> Epoch 0: train loss 10.6749; validation loss 5.4219; train accuracy: 0.1378; best accuracy: 0.1378; validation F1-score: 0.0946
--> Epoch 38: train loss 9.6635; validation loss 4.8958; train accuracy: 0.3189; best accuracy: 0.3351; validation F1-score: 0.2905
--> Epoch 39: train loss 9.7052; validation loss 4.8175; train accuracy: 0.3378; best accuracy: 0.3378; validation F1-score: 0.2973
--> Epoch 40: train loss 9.5382; validation loss 4.8053; train accuracy: 0.3405; best accuracy: 0.3405; validation F1-score: 0.3243
--> Epoch 41: train loss 9.6392; validation loss 4.8075; train accuracy: 0.3189; best accuracy: 0.3405; validation F1-score: 0.2905
--> Epoch 42: train loss 9.5025; validation loss 4.7945; train accuracy: 0.3270; best accuracy: 0.3405; validation F1-score: 0.3041
--> Epoch 43: train loss 9.7253; validation loss 4.8758; train accuracy: 0.3189; best accuracy: 0.3405; validation F1-score: 0.2905
--> Epoch 44: train loss 9.6321; validation loss 4.8555; train accuracy: 0.3108; best accuracy: 0.3405; validation F1-score: 0.2568
--> Epoch 45: train loss 9.4181; validation loss 4.6945; train accuracy: 0.2865; best accuracy: 0.3405; validation F1-score: 0.3581
--> Epoch 46: train loss 9.3605; validation loss 4.8783; train accuracy: 0.3297; best accuracy: 0.3405; validation F1-score: 0.2905
--> Epoch 47: train loss 9.4026; validation loss 4.7669; train accuracy: 0.3108; best accuracy: 0.3405; validation F1-score: 0.3378
--> Epoch 48: train loss 9.8082; validation loss 4.5761; train accuracy: 0.3378; best accuracy: 0.3405; validation F1-score: 0.3243
--> Epoch 49: train loss 9.7249; validation loss 4.7222; train accuracy: 0.3000; best accuracy: 0.3405; validation F1-score: 0.3243
--> Epoch 50: train loss 9.5052; validation loss 4.6501; train accuracy: 0.2919; best accuracy: 0.3405; validation F1-score: 0.3176
--> Epoch 51: train loss 9.4579; validation loss 5.0877; train accuracy: 0.3189; best accuracy: 0.3405; validation F1-score: 0.2905
--> Epoch 52: train loss 9.4250; validation loss 4.6487; train accuracy: 0.2919; best accuracy: 0.3405; validation F1-score: 0.3311
--> Epoch 53: train loss 9.4966; validation loss 4.7726; train accuracy: 0.2730; best accuracy: 0.3405; validation F1-score: 0.3108
--> Epoch 54: train loss 9.5661; validation loss 4.9185; train accuracy: 0.2865; best accuracy: 0.3405; validation F1-score: 0.2568
--> Epoch 55: train loss 9.4534; validation loss 4.8174; train accuracy: 0.3000; best accuracy: 0.3405; validation F1-score: 0.2432
--> Epoch 56: train loss 9.3436; validation loss 4.7528; train accuracy: 0.2838; best accuracy: 0.3405; validation F1-score: 0.3041
--> Epoch 57: train loss 9.5537; validation loss 4.6457; train accuracy: 0.3135; best accuracy: 0.3405; validation F1-score: 0.3176
--> Epoch 58: train loss 9.5184; validation loss 4.6941; train accuracy: 0.3108; best accuracy: 0.3405; validation F1-score: 0.3041
--> Epoch 59: train loss 9.6076; validation loss 4.8042; train accuracy: 0.3432; best accuracy: 0.3432; validation F1-score: 0.3243
--> Epoch 60: train loss 9.3481; validation loss 4.3645; train accuracy: 0.3324; best accuracy: 0.3432; validation F1-score: 0.3176
--> Epoch 61: train loss 9.4575; validation loss 4.9606; train accuracy: 0.3324; best accuracy: 0.3432; validation F1-score: 0.2500
--> Epoch 62: train loss 9.2597; validation loss 4.7301; train accuracy: 0.2973; best accuracy: 0.3432; validation F1-score: 0.2568
--> Epoch 63: train loss 9.4342; validation loss 4.5846; train accuracy: 0.2784; best accuracy: 0.3432; validation F1-score: 0.3311
--> Epoch 64: train loss 9.5390; validation loss 4.8241; train accuracy: 0.3297; best accuracy: 0.3432; validation F1-score: 0.3784
--> Epoch 65: train loss 9.3662; validation loss 4.5891; train accuracy: 0.3027; best accuracy: 0.3432; validation F1-score: 0.3514
--> Epoch 66: train loss 9.5575; validation loss 4.7742; train accuracy: 0.3000; best accuracy: 0.3432; validation F1-score: 0.2770
--> Epoch 67: train loss 9.5367; validation loss 4.8508; train accuracy: 0.3162; best accuracy: 0.3432; validation F1-score: 0.2568
--> Epoch 68: train loss 9.3334; validation loss 4.6951; train accuracy: 0.3432; best accuracy: 0.3432; validation F1-score: 0.2770
--> Epoch 69: train loss 9.4408; validation loss 4.7446; train accuracy: 0.2622; best accuracy: 0.3432; validation F1-score: 0.2905
--> Epoch 70: train loss 9.3080; validation loss 4.6101; train accuracy: 0.3054; best accuracy: 0.3432; validation F1-score: 0.2973
--> Epoch 71: train loss 9.4142; validation loss 4.8451; train accuracy: 0.2973; best accuracy: 0.3432; validation F1-score: 0.2973
--> Epoch 72: train loss 9.2926; validation loss 4.5988; train accuracy: 0.3243; best accuracy: 0.3432; validation F1-score: 0.3581
--> Epoch 73: train loss 9.4869; validation loss 4.7887; train accuracy: 0.3189; best accuracy: 0.3432; validation F1-score: 0.3514
--> Epoch 74: train loss 9.2653; validation loss 4.6402; train accuracy: 0.3189; best accuracy: 0.3432; validation F1-score: 0.3041
--> Epoch 75: train loss 9.3201; validation loss 4.7637; train accuracy: 0.3432; best accuracy: 0.3432; validation F1-score: 0.3243
--> Epoch 76: train loss 9.4429; validation loss 4.6600; train accuracy: 0.3270; best accuracy: 0.3432; validation F1-score: 0.3041
--> Epoch 77: train loss 9.2815; validation loss 4.4821; train accuracy: 0.3027; best accuracy: 0.3432; validation F1-score: 0.3378
--> Epoch 78: train loss 9.3121; validation loss 4.5326; train accuracy: 0.3081; best accuracy: 0.3432; validation F1-score: 0.3243
--> Epoch 79: train loss 9.4566; validation loss 4.6672; train accuracy: 0.3432; best accuracy: 0.3432; validation F1-score: 0.3243
--> Epoch 80: train loss 9.4085; validation loss 4.6043; train accuracy: 0.3541; best accuracy: 0.3541; validation F1-score: 0.2838
--> Epoch 81: train loss 9.2660; validation loss 4.7068; train accuracy: 0.2865; best accuracy: 0.3541; validation F1-score: 0.2905
--> Epoch 82: train loss 9.0274; validation loss 4.8432; train accuracy: 0.3189; best accuracy: 0.3541; validation F1-score: 0.2568
--> Epoch 83: train loss 9.3862; validation loss 4.6192; train accuracy: 0.3108; best accuracy: 0.3541; validation F1-score: 0.3649
--> Epoch 84: train loss 9.2108; validation loss 4.5482; train accuracy: 0.3459; best accuracy: 0.3541; validation F1-score: 0.3649
--> Epoch 85: train loss 9.3472; validation loss 4.6578; train accuracy: 0.3054; best accuracy: 0.3541; validation F1-score: 0.3378
--> Epoch 86: train loss 9.3827; validation loss 4.5222; train accuracy: 0.3081; best accuracy: 0.3541; validation F1-score: 0.3176
--> Epoch 87: train loss 9.4039; validation loss 4.6836; train accuracy: 0.3541; best accuracy: 0.3541; validation F1-score: 0.3649
--> Epoch 88: train loss 9.4806; validation loss 5.1039; train accuracy: 0.3243; best accuracy: 0.3541; validation F1-score: 0.2838
--> Epoch 89: train loss 9.3723; validation loss 4.5228; train accuracy: 0.3081; best accuracy: 0.3541; validation F1-score: 0.3649
--> Epoch 90: train loss 9.4832; validation loss 4.8545; train accuracy: 0.3135; best accuracy: 0.3541; validation F1-score: 0.2838
--> Epoch 91: train loss 9.2355; validation loss 4.7034; train accuracy: 0.3108; best accuracy: 0.3541; validation F1-score: 0.2973
--> Epoch 92: train loss 9.3571; validation loss 4.7630; train accuracy: 0.3108; best accuracy: 0.3541; validation F1-score: 0.3378
--> Epoch 93: train loss 9.5405; validation loss 4.6029; train accuracy: 0.3351; best accuracy: 0.3541; validation F1-score: 0.2838
--> Epoch 94: train loss 9.5158; validation loss 4.6735; train accuracy: 0.2919; best accuracy: 0.3541; validation F1-score: 0.3446
--> Epoch 95: train loss 9.2340; validation loss 4.7751; train accuracy: 0.2865; best accuracy: 0.3541; validation F1-score: 0.2703
--> Epoch 96: train loss 9.3542; validation loss 4.6929; train accuracy: 0.3189; best accuracy: 0.3541; validation F1-score: 0.2635
--> Epoch 97: train loss 9.1173; validation loss 4.4534; train accuracy: 0.3027; best accuracy: 0.3541; validation F1-score: 0.3041
--> Epoch 98: train loss 9.3989; validation loss 4.6759; train accuracy: 0.3054; best accuracy: 0.3541; validation F1-score: 0.2500
--> Epoch 99: train loss 9.1700; validation loss 4.4372; train accuracy: 0.3189; best accuracy: 0.3541; validation F1-score: 0.4459
--> Epoch 100: train loss 9.2104; validation loss 4.9175; train accuracy: 0.3216; best accuracy: 0.3541; validation F1-score: 0.2973
--> Epoch 101: train loss 9.1874; validation loss 4.8192; train accuracy: 0.2757; best accuracy: 0.3541; validation F1-score: 0.2365
--> Epoch 102: train loss 9.1590; validation loss 4.7970; train accuracy: 0.3027; best accuracy: 0.3541; validation F1-score: 0.2703
--> Epoch 103: train loss 9.2557; validation loss 4.4936; train accuracy: 0.3081; best accuracy: 0.3541; validation F1-score: 0.3243
--> Epoch 104: train loss 9.5289; validation loss 4.5978; train accuracy: 0.2649; best accuracy: 0.3541; validation F1-score: 0.3311
--> Epoch 105: train loss 9.2148; validation loss 4.7319; train accuracy: 0.3081; best accuracy: 0.3541; validation F1-score: 0.2770
--> Epoch 106: train loss 9.2677; validation loss 4.6321; train accuracy: 0.3297; best accuracy: 0.3541; validation F1-score: 0.3514
--> Epoch 107: train loss 9.2793; validation loss 4.5576; train accuracy: 0.3378; best accuracy: 0.3541; validation F1-score: 0.3446
--> Epoch 108: train loss 8.9556; validation loss 4.6506; train accuracy: 0.3081; best accuracy: 0.3541; validation F1-score: 0.2905
--> Epoch 109: train loss 9.1955; validation loss 5.1646; train accuracy: 0.3054; best accuracy: 0.3541; validation F1-score: 0.2162
--> Epoch 110: train loss 9.0368; validation loss 4.5953; train accuracy: 0.3514; best accuracy: 0.3541; validation F1-score: 0.3446
--> Epoch 111: train loss 9.0561; validation loss 4.6041; train accuracy: 0.3081; best accuracy: 0.3541; validation F1-score: 0.3041
--> Epoch 112: train loss 9.2235; validation loss 4.6761; train accuracy: 0.2838; best accuracy: 0.3541; validation F1-score: 0.2905
--> Epoch 113: train loss 9.1610; validation loss 4.8139; train accuracy: 0.3000; best accuracy: 0.3541; validation F1-score: 0.2635
--> Epoch 114: train loss 9.2481; validation loss 5.0192; train accuracy: 0.3243; best accuracy: 0.3541; validation F1-score: 0.2973
--> Epoch 115: train loss 9.1519; validation loss 4.7556; train accuracy: 0.3351; best accuracy: 0.3541; validation F1-score: 0.2838
--> Epoch 116: train loss 9.2483; validation loss 4.9580; train accuracy: 0.3162; best accuracy: 0.3541; validation F1-score: 0.2838
--> Epoch 117: train loss 8.8511; validation loss 5.2703; train accuracy: 0.3405; best accuracy: 0.3541; validation F1-score: 0.3311
--> Epoch 118: train loss 9.0608; validation loss 4.5579; train accuracy: 0.3216; best accuracy: 0.3541; validation F1-score: 0.2973
--> Epoch 119: train loss 9.0573; validation loss 4.6076; train accuracy: 0.3135; best accuracy: 0.3541; validation F1-score: 0.3378
--> Epoch 120: train loss 9.4578; validation loss 4.3710; train accuracy: 0.3270; best accuracy: 0.3541; validation F1-score: 0.2703
--> Epoch 121: train loss 9.2356; validation loss 4.4737; train accuracy: 0.3459; best accuracy: 0.3541; validation F1-score: 0.3378
--> Epoch 122: train loss 9.0338; validation loss 4.5448; train accuracy: 0.3459; best accuracy: 0.3541; validation F1-score: 0.3919
--> Epoch 123: train loss 9.2014; validation loss 4.7935; train accuracy: 0.3432; best accuracy: 0.3541; validation F1-score: 0.3311
--> Epoch 124: train loss 9.0205; validation loss 4.7358; train accuracy: 0.2973; best accuracy: 0.3541; validation F1-score: 0.3243
--> Epoch 125: train loss 9.1859; validation loss 4.6579; train accuracy: 0.3000; best accuracy: 0.3541; validation F1-score: 0.2905
--> Epoch 126: train loss 9.0487; validation loss 4.3397; train accuracy: 0.3351; best accuracy: 0.3541; validation F1-score: 0.3378
--> Epoch 127: train loss 8.8486; validation loss 4.5397; train accuracy: 0.3270; best accuracy: 0.3541; validation F1-score: 0.3108
--> Epoch 128: train loss 9.4400; validation loss 4.6024; train accuracy: 0.3568; best accuracy: 0.3568; validation F1-score: 0.3041
--> Epoch 129: train loss 8.9757; validation loss 4.5291; train accuracy: 0.3108; best accuracy: 0.3568; validation F1-score: 0.3986
--> Epoch 130: train loss 9.0592; validation loss 4.5525; train accuracy: 0.3405; best accuracy: 0.3568; validation F1-score: 0.3514
--> Epoch 131: train loss 8.7620; validation loss 4.3723; train accuracy: 0.3622; best accuracy: 0.3622; validation F1-score: 0.4122
--> Epoch 132: train loss 9.1325; validation loss 4.2908; train accuracy: 0.3595; best accuracy: 0.3622; validation F1-score: 0.4189
--> Epoch 133: train loss 9.2590; validation loss 4.3140; train accuracy: 0.3081; best accuracy: 0.3622; validation F1-score: 0.3784
--> Epoch 134: train loss 9.0337; validation loss 4.5428; train accuracy: 0.3216; best accuracy: 0.3622; validation F1-score: 0.3176
--> Epoch 135: train loss 9.2493; validation loss 4.6159; train accuracy: 0.3459; best accuracy: 0.3622; validation F1-score: 0.3176
--> Epoch 136: train loss 8.9678; validation loss 4.5045; train accuracy: 0.3351; best accuracy: 0.3622; validation F1-score: 0.3986
--> Epoch 137: train loss 9.3526; validation loss 4.3566; train accuracy: 0.3459; best accuracy: 0.3622; validation F1-score: 0.4122
--> Epoch 138: train loss 9.1434; validation loss 4.5697; train accuracy: 0.3216; best accuracy: 0.3622; validation F1-score: 0.3176
--> Epoch 139: train loss 8.9157; validation loss 4.6987; train accuracy: 0.3297; best accuracy: 0.3622; validation F1-score: 0.3041
--> Epoch 140: train loss 9.1850; validation loss 4.3552; train accuracy: 0.3649; best accuracy: 0.3649; validation F1-score: 0.3784
--> Epoch 141: train loss 8.9170; validation loss 4.5726; train accuracy: 0.2784; best accuracy: 0.3649; validation F1-score: 0.3514
--> Epoch 142: train loss 8.8408; validation loss 4.6643; train accuracy: 0.3135; best accuracy: 0.3649; validation F1-score: 0.3851
--> Epoch 143: train loss 9.2069; validation loss 4.5587; train accuracy: 0.3541; best accuracy: 0.3649; validation F1-score: 0.3784
--> Epoch 144: train loss 8.9459; validation loss 4.5454; train accuracy: 0.3459; best accuracy: 0.3649; validation F1-score: 0.3378
--> Epoch 145: train loss 8.8871; validation loss 4.0574; train accuracy: 0.2865; best accuracy: 0.3649; validation F1-score: 0.3514
--> Epoch 146: train loss 9.1133; validation loss 4.5151; train accuracy: 0.3459; best accuracy: 0.3649; validation F1-score: 0.3919
--> Epoch 147: train loss 9.4152; validation loss 4.6446; train accuracy: 0.3838; best accuracy: 0.3838; validation F1-score: 0.3243
--> Epoch 148: train loss 8.9899; validation loss 4.6611; train accuracy: 0.3270; best accuracy: 0.3838; validation F1-score: 0.3243
--> Epoch 149: train loss 8.8586; validation loss 4.7774; train accuracy: 0.2919; best accuracy: 0.3838; validation F1-score: 0.2973
--> Epoch 150: train loss 9.1058; validation loss 4.5664; train accuracy: 0.3189; best accuracy: 0.3838; validation F1-score: 0.3716
--> Epoch 151: train loss 8.8918; validation loss 4.6240; train accuracy: 0.3595; best accuracy: 0.3838; validation F1-score: 0.4257
--> Epoch 152: train loss 8.9118; validation loss 4.4288; train accuracy: 0.3784; best accuracy: 0.3838; validation F1-score: 0.3581
--> Epoch 153: train loss 8.7389; validation loss 4.3153; train accuracy: 0.3000; best accuracy: 0.3838; validation F1-score: 0.3176
--> Epoch 154: train loss 9.0915; validation loss 4.6182; train accuracy: 0.3351; best accuracy: 0.3838; validation F1-score: 0.3243
--> Epoch 155: train loss 8.8030; validation loss 4.4565; train accuracy: 0.3297; best accuracy: 0.3838; validation F1-score: 0.3446
--> Epoch 156: train loss 8.9236; validation loss 4.6222; train accuracy: 0.3162; best accuracy: 0.3838; validation F1-score: 0.3649
--> Epoch 157: train loss 8.8090; validation loss 4.8924; train accuracy: 0.3703; best accuracy: 0.3838; validation F1-score: 0.3108
--> Epoch 158: train loss 8.6747; validation loss 4.2364; train accuracy: 0.3270; best accuracy: 0.3838; validation F1-score: 0.3446
--> Epoch 159: train loss 9.2732; validation loss 4.2776; train accuracy: 0.3568; best accuracy: 0.3838; validation F1-score: 0.4257
--> Epoch 160: train loss 8.9050; validation loss 4.3499; train accuracy: 0.3784; best accuracy: 0.3838; validation F1-score: 0.3649
--> Epoch 161: train loss 8.8198; validation loss 4.4389; train accuracy: 0.3730; best accuracy: 0.3838; validation F1-score: 0.2973
--> Epoch 162: train loss 8.9935; validation loss 4.2393; train accuracy: 0.3459; best accuracy: 0.3838; validation F1-score: 0.3919
--> Epoch 163: train loss 8.7661; validation loss 4.6628; train accuracy: 0.3378; best accuracy: 0.3838; validation F1-score: 0.3581
--> Epoch 164: train loss 8.9427; validation loss 4.4741; train accuracy: 0.3541; best accuracy: 0.3838; validation F1-score: 0.3986
--> Epoch 165: train loss 8.5820; validation loss 4.5248; train accuracy: 0.3405; best accuracy: 0.3838; validation F1-score: 0.3378
--> Epoch 166: train loss 8.6038; validation loss 4.6478; train accuracy: 0.2865; best accuracy: 0.3838; validation F1-score: 0.3108
--> Epoch 167: train loss 9.0876; validation loss 4.2410; train accuracy: 0.3568; best accuracy: 0.3838; validation F1-score: 0.3446
--> Epoch 168: train loss 9.3401; validation loss 4.3928; train accuracy: 0.3703; best accuracy: 0.3838; validation F1-score: 0.3446
--> Epoch 169: train loss 8.8614; validation loss 4.8001; train accuracy: 0.3514; best accuracy: 0.3838; validation F1-score: 0.2973
--> Epoch 170: train loss 8.8362; validation loss 4.2450; train accuracy: 0.3162; best accuracy: 0.3838; validation F1-score: 0.3919
--> Epoch 171: train loss 9.1177; validation loss 4.3232; train accuracy: 0.3541; best accuracy: 0.3838; validation F1-score: 0.4122
--> Epoch 172: train loss 8.8550; validation loss 4.4412; train accuracy: 0.3459; best accuracy: 0.3838; validation F1-score: 0.3716
--> Epoch 173: train loss 8.8990; validation loss 4.5645; train accuracy: 0.2973; best accuracy: 0.3838; validation F1-score: 0.3108
--> Epoch 174: train loss 9.0708; validation loss 4.5219; train accuracy: 0.3351; best accuracy: 0.3838; validation F1-score: 0.2703
--> Epoch 175: train loss 9.2067; validation loss 4.4529; train accuracy: 0.3432; best accuracy: 0.3838; validation F1-score: 0.3108
--> Epoch 176: train loss 8.9104; validation loss 4.9425; train accuracy: 0.3378; best accuracy: 0.3838; validation F1-score: 0.3514
--> Epoch 177: train loss 8.8794; validation loss 4.4661; train accuracy: 0.3216; best accuracy: 0.3838; validation F1-score: 0.3378
--> Epoch 178: train loss 8.7274; validation loss 4.4750; train accuracy: 0.3162; best accuracy: 0.3838; validation F1-score: 0.3446
--> Epoch 179: train loss 9.0551; validation loss 4.3260; train accuracy: 0.3595; best accuracy: 0.3838; validation F1-score: 0.3311
--> Epoch 180: train loss 8.9022; validation loss 4.2447; train accuracy: 0.3243; best accuracy: 0.3838; validation F1-score: 0.3243
--> Epoch 181: train loss 8.7337; validation loss 4.2980; train accuracy: 0.3622; best accuracy: 0.3838; validation F1-score: 0.4054
--> Epoch 182: train loss 8.7785; validation loss 4.4628; train accuracy: 0.3595; best accuracy: 0.3838; validation F1-score: 0.3446
--> Epoch 183: train loss 8.9658; validation loss 4.3810; train accuracy: 0.3514; best accuracy: 0.3838; validation F1-score: 0.3378
--> Epoch 184: train loss 8.9799; validation loss 4.8983; train accuracy: 0.3162; best accuracy: 0.3838; validation F1-score: 0.2568
--> Epoch 185: train loss 8.9806; validation loss 4.7617; train accuracy: 0.3162; best accuracy: 0.3838; validation F1-score: 0.2770
--> Epoch 186: train loss 8.8581; validation loss 4.5509; train accuracy: 0.3000; best accuracy: 0.3838; validation F1-score: 0.3378
--> Epoch 187: train loss 8.9700; validation loss 4.3153; train accuracy: 0.3297; best accuracy: 0.3838; validation F1-score: 0.3784
--> Epoch 188: train loss 9.0185; validation loss 5.3157; train accuracy: 0.3649; best accuracy: 0.3838; validation F1-score: 0.3176
--> Epoch 189: train loss 8.9713; validation loss 4.9558; train accuracy: 0.3595; best accuracy: 0.3838; validation F1-score: 0.2838
--> Epoch 190: train loss 8.7741; validation loss 4.8918; train accuracy: 0.3054; best accuracy: 0.3838; validation F1-score: 0.2838
--> Epoch 191: train loss 8.6935; validation loss 4.5004; train accuracy: 0.3189; best accuracy: 0.3838; validation F1-score: 0.3378
--> Epoch 192: train loss 8.7904; validation loss 4.2482; train accuracy: 0.3324; best accuracy: 0.3838; validation F1-score: 0.4054
--> Epoch 193: train loss 8.8068; validation loss 4.2459; train accuracy: 0.3514; best accuracy: 0.3838; validation F1-score: 0.3784
--> Epoch 194: train loss 8.6757; validation loss 4.2712; train accuracy: 0.3595; best accuracy: 0.3838; validation F1-score: 0.4122
--> Epoch 195: train loss 9.1826; validation loss 4.5572; train accuracy: 0.3243; best accuracy: 0.3838; validation F1-score: 0.2973
--> Epoch 196: train loss 8.5770; validation loss 4.2841; train accuracy: 0.2757; best accuracy: 0.3838; validation F1-score: 0.3243
--> Epoch 197: train loss 9.0969; validation loss 3.8646; train accuracy: 0.2892; best accuracy: 0.3838; validation F1-score: 0.4189
--> Epoch 198: train loss 8.9395; validation loss 4.4115; train accuracy: 0.2946; best accuracy: 0.3838; validation F1-score: 0.3041
--> Epoch 199: train loss 8.5182; validation loss 4.7354; train accuracy: 0.3432; best accuracy: 0.3838; validation F1-score: 0.2838
--> Epoch 200: train loss 8.5422; validation loss 4.1429; train accuracy: 0.3324; best accuracy: 0.3838; validation F1-score: 0.3784
--> Epoch 201: train loss 8.9353; validation loss 4.1686; train accuracy: 0.2730; best accuracy: 0.3838; validation F1-score: 0.3986
--> Epoch 202: train loss 8.6284; validation loss 4.3823; train accuracy: 0.3568; best accuracy: 0.3838; validation F1-score: 0.3176
--> Epoch 203: train loss 9.0564; validation loss 4.1557; train accuracy: 0.3378; best accuracy: 0.3838; validation F1-score: 0.4189
--> Epoch 204: train loss 8.9825; validation loss 4.3930; train accuracy: 0.3324; best accuracy: 0.3838; validation F1-score: 0.3378
--> Epoch 205: train loss 8.7813; validation loss 4.6854; train accuracy: 0.3108; best accuracy: 0.3838; validation F1-score: 0.3243
--> Epoch 206: train loss 8.5196; validation loss 4.0204; train accuracy: 0.3486; best accuracy: 0.3838; validation F1-score: 0.3784
--> Epoch 207: train loss 8.7685; validation loss 4.6079; train accuracy: 0.3432; best accuracy: 0.3838; validation F1-score: 0.3243
--> Epoch 208: train loss 8.3452; validation loss 5.1863; train accuracy: 0.3459; best accuracy: 0.3838; validation F1-score: 0.3311
--> Epoch 209: train loss 8.9861; validation loss 4.1509; train accuracy: 0.3459; best accuracy: 0.3838; validation F1-score: 0.3851
--> Epoch 210: train loss 9.0012; validation loss 4.4066; train accuracy: 0.3027; best accuracy: 0.3838; validation F1-score: 0.3514
--> Epoch 211: train loss 8.9345; validation loss 4.7262; train accuracy: 0.3162; best accuracy: 0.3838; validation F1-score: 0.2838
--> Epoch 212: train loss 8.7969; validation loss 4.2940; train accuracy: 0.3730; best accuracy: 0.3838; validation F1-score: 0.3986
--> Epoch 213: train loss 8.7544; validation loss 4.5949; train accuracy: 0.3595; best accuracy: 0.3838; validation F1-score: 0.3649
