--> Epoch 0: train loss 10.7164; validation loss 5.4117; train accuracy: 0.1946; best accuracy: 0.1946; validation F1-score: 0.1486
--> Epoch 90: train loss 9.8855; validation loss 4.9520; train accuracy: 0.2622; best accuracy: 0.3324; validation F1-score: 0.3041
--> Epoch 91: train loss 9.8541; validation loss 5.0309; train accuracy: 0.3108; best accuracy: 0.3324; validation F1-score: 0.2770
--> Epoch 92: train loss 9.9001; validation loss 4.9083; train accuracy: 0.2892; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 93: train loss 9.8297; validation loss 5.0253; train accuracy: 0.2892; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 94: train loss 9.8166; validation loss 5.2404; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2365
--> Epoch 95: train loss 10.1482; validation loss 5.0898; train accuracy: 0.2676; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 96: train loss 9.9581; validation loss 5.0342; train accuracy: 0.2811; best accuracy: 0.3324; validation F1-score: 0.2365
--> Epoch 97: train loss 9.8655; validation loss 4.9375; train accuracy: 0.2973; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 98: train loss 9.9308; validation loss 5.0295; train accuracy: 0.3108; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 99: train loss 9.9830; validation loss 5.0327; train accuracy: 0.2892; best accuracy: 0.3324; validation F1-score: 0.2095
--> Epoch 100: train loss 9.8930; validation loss 4.9416; train accuracy: 0.3108; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 101: train loss 10.3877; validation loss 5.0967; train accuracy: 0.2757; best accuracy: 0.3324; validation F1-score: 0.2973
--> Epoch 102: train loss 10.0928; validation loss 5.0585; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2365
--> Epoch 103: train loss 10.0289; validation loss 5.1034; train accuracy: 0.2649; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 104: train loss 9.8828; validation loss 5.0447; train accuracy: 0.2946; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 105: train loss 10.2944; validation loss 4.8684; train accuracy: 0.2919; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 106: train loss 9.8750; validation loss 5.0824; train accuracy: 0.3000; best accuracy: 0.3324; validation F1-score: 0.2297
--> Epoch 107: train loss 9.9852; validation loss 5.0032; train accuracy: 0.3081; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 108: train loss 9.9845; validation loss 4.8992; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 109: train loss 9.9620; validation loss 4.9276; train accuracy: 0.2757; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 110: train loss 9.8485; validation loss 5.0985; train accuracy: 0.2973; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 111: train loss 9.8791; validation loss 5.0661; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.1892
--> Epoch 112: train loss 10.0050; validation loss 5.1851; train accuracy: 0.2730; best accuracy: 0.3324; validation F1-score: 0.2027
--> Epoch 113: train loss 9.9871; validation loss 5.0297; train accuracy: 0.3108; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 114: train loss 9.9222; validation loss 4.9465; train accuracy: 0.2568; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 115: train loss 9.7950; validation loss 4.9589; train accuracy: 0.2784; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 116: train loss 10.1784; validation loss 5.0118; train accuracy: 0.3135; best accuracy: 0.3324; validation F1-score: 0.2770
--> Epoch 117: train loss 9.9223; validation loss 5.0600; train accuracy: 0.2514; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 118: train loss 10.0715; validation loss 5.0156; train accuracy: 0.2919; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 119: train loss 10.0219; validation loss 4.9631; train accuracy: 0.2703; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 120: train loss 9.8751; validation loss 5.2420; train accuracy: 0.2838; best accuracy: 0.3324; validation F1-score: 0.2297
--> Epoch 121: train loss 10.1619; validation loss 4.9887; train accuracy: 0.2676; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 122: train loss 9.8394; validation loss 5.1080; train accuracy: 0.2892; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 123: train loss 9.9485; validation loss 4.9680; train accuracy: 0.2757; best accuracy: 0.3324; validation F1-score: 0.2973
--> Epoch 124: train loss 9.7982; validation loss 5.0985; train accuracy: 0.3162; best accuracy: 0.3324; validation F1-score: 0.2770
--> Epoch 125: train loss 9.8475; validation loss 5.2009; train accuracy: 0.2973; best accuracy: 0.3324; validation F1-score: 0.2027
--> Epoch 126: train loss 9.7470; validation loss 4.9109; train accuracy: 0.2946; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 127: train loss 9.8023; validation loss 4.9749; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 128: train loss 10.1528; validation loss 5.0284; train accuracy: 0.2838; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 129: train loss 10.0208; validation loss 5.2420; train accuracy: 0.3000; best accuracy: 0.3324; validation F1-score: 0.2162
--> Epoch 130: train loss 9.9319; validation loss 5.0884; train accuracy: 0.2973; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 131: train loss 9.9031; validation loss 5.0028; train accuracy: 0.3135; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 132: train loss 9.9868; validation loss 5.0838; train accuracy: 0.2784; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 133: train loss 9.9681; validation loss 4.9929; train accuracy: 0.2892; best accuracy: 0.3324; validation F1-score: 0.2905
--> Epoch 134: train loss 9.8629; validation loss 4.9988; train accuracy: 0.3000; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 135: train loss 9.8874; validation loss 4.9124; train accuracy: 0.2919; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 136: train loss 9.7265; validation loss 4.9462; train accuracy: 0.3135; best accuracy: 0.3324; validation F1-score: 0.2297
--> Epoch 137: train loss 9.7600; validation loss 4.9118; train accuracy: 0.3162; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 138: train loss 9.8265; validation loss 4.9260; train accuracy: 0.2703; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 139: train loss 9.9494; validation loss 4.9409; train accuracy: 0.3081; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 140: train loss 9.8076; validation loss 5.0131; train accuracy: 0.2946; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 141: train loss 9.9563; validation loss 4.9936; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2770
--> Epoch 142: train loss 9.9342; validation loss 5.0270; train accuracy: 0.2865; best accuracy: 0.3324; validation F1-score: 0.2365
--> Epoch 143: train loss 9.9354; validation loss 4.9262; train accuracy: 0.3162; best accuracy: 0.3324; validation F1-score: 0.2905
--> Epoch 144: train loss 9.8755; validation loss 4.9734; train accuracy: 0.3108; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 145: train loss 9.7973; validation loss 4.9823; train accuracy: 0.2730; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 146: train loss 9.8457; validation loss 4.9468; train accuracy: 0.2973; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 147: train loss 9.8062; validation loss 4.8805; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2770
--> Epoch 148: train loss 9.7859; validation loss 4.8982; train accuracy: 0.3270; best accuracy: 0.3324; validation F1-score: 0.3108
--> Epoch 149: train loss 9.9763; validation loss 4.8930; train accuracy: 0.3135; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 150: train loss 9.6379; validation loss 5.1147; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2297
--> Epoch 151: train loss 9.8326; validation loss 4.8840; train accuracy: 0.3081; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 152: train loss 9.9063; validation loss 4.9870; train accuracy: 0.3000; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 153: train loss 9.9361; validation loss 4.9789; train accuracy: 0.2892; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 154: train loss 9.9733; validation loss 5.2511; train accuracy: 0.3081; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 155: train loss 9.7695; validation loss 4.9868; train accuracy: 0.2919; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 156: train loss 9.8174; validation loss 4.9137; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 157: train loss 9.8030; validation loss 5.0138; train accuracy: 0.3108; best accuracy: 0.3324; validation F1-score: 0.2770
--> Epoch 158: train loss 9.8286; validation loss 5.0031; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 159: train loss 9.7764; validation loss 4.9669; train accuracy: 0.2784; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 160: train loss 9.8502; validation loss 4.8388; train accuracy: 0.2946; best accuracy: 0.3324; validation F1-score: 0.3446
--> Epoch 161: train loss 9.9481; validation loss 4.9742; train accuracy: 0.3189; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 162: train loss 9.8924; validation loss 5.3405; train accuracy: 0.2865; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 163: train loss 9.7291; validation loss 4.9506; train accuracy: 0.2703; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 164: train loss 10.1696; validation loss 5.0365; train accuracy: 0.3270; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 165: train loss 9.9193; validation loss 4.9568; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 166: train loss 10.3501; validation loss 5.0578; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 167: train loss 9.9324; validation loss 5.0581; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 168: train loss 9.6720; validation loss 4.9567; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2770
--> Epoch 169: train loss 10.7688; validation loss 5.1331; train accuracy: 0.3081; best accuracy: 0.3324; validation F1-score: 0.2230
--> Epoch 170: train loss 9.8166; validation loss 4.9775; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2365
--> Epoch 171: train loss 9.8516; validation loss 5.0397; train accuracy: 0.2919; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 172: train loss 9.8105; validation loss 5.0711; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2432
--> Epoch 173: train loss 9.9365; validation loss 5.0495; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2297
--> Epoch 174: train loss 9.9166; validation loss 4.9699; train accuracy: 0.2865; best accuracy: 0.3324; validation F1-score: 0.2635
--> Epoch 175: train loss 9.7747; validation loss 4.9813; train accuracy: 0.3108; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 176: train loss 9.7522; validation loss 4.8972; train accuracy: 0.2568; best accuracy: 0.3324; validation F1-score: 0.2973
--> Epoch 177: train loss 9.9599; validation loss 5.0062; train accuracy: 0.2919; best accuracy: 0.3324; validation F1-score: 0.2365
--> Epoch 178: train loss 9.6496; validation loss 4.9100; train accuracy: 0.2892; best accuracy: 0.3324; validation F1-score: 0.2905
--> Epoch 179: train loss 10.7972; validation loss 4.9490; train accuracy: 0.3027; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 180: train loss 9.7243; validation loss 4.9590; train accuracy: 0.2784; best accuracy: 0.3324; validation F1-score: 0.2703
--> Epoch 181: train loss 9.7261; validation loss 4.9581; train accuracy: 0.3081; best accuracy: 0.3324; validation F1-score: 0.2230
--> Epoch 182: train loss 9.8850; validation loss 4.9451; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2500
--> Epoch 183: train loss 9.8011; validation loss 4.9940; train accuracy: 0.3054; best accuracy: 0.3324; validation F1-score: 0.2568
--> Epoch 184: train loss 9.8310; validation loss 4.9465; train accuracy: 0.3297; best accuracy: 0.3324; validation F1-score: 0.2838
--> Epoch 185: train loss 9.7688; validation loss 4.9717; train accuracy: 0.3378; best accuracy: 0.3378; validation F1-score: 0.2635
--> Epoch 186: train loss 9.9701; validation loss 5.3354; train accuracy: 0.3189; best accuracy: 0.3378; validation F1-score: 0.2297
--> Epoch 187: train loss 9.7472; validation loss 4.9289; train accuracy: 0.2649; best accuracy: 0.3378; validation F1-score: 0.3041
--> Epoch 188: train loss 9.7641; validation loss 4.9823; train accuracy: 0.3135; best accuracy: 0.3378; validation F1-score: 0.2365
--> Epoch 189: train loss 9.8106; validation loss 4.8530; train accuracy: 0.2892; best accuracy: 0.3378; validation F1-score: 0.2568
--> Epoch 190: train loss 9.9626; validation loss 5.0039; train accuracy: 0.3081; best accuracy: 0.3378; validation F1-score: 0.2500
--> Epoch 191: train loss 9.9753; validation loss 4.8992; train accuracy: 0.2838; best accuracy: 0.3378; validation F1-score: 0.2500
--> Epoch 192: train loss 9.8364; validation loss 4.9776; train accuracy: 0.3135; best accuracy: 0.3378; validation F1-score: 0.2432
--> Epoch 193: train loss 9.7888; validation loss 5.0082; train accuracy: 0.2568; best accuracy: 0.3378; validation F1-score: 0.2365
--> Epoch 194: train loss 9.8504; validation loss 4.9876; train accuracy: 0.3000; best accuracy: 0.3378; validation F1-score: 0.2635
--> Epoch 195: train loss 9.8468; validation loss 4.9560; train accuracy: 0.3054; best accuracy: 0.3378; validation F1-score: 0.2568
--> Epoch 196: train loss 9.8208; validation loss 4.9241; train accuracy: 0.3108; best accuracy: 0.3378; validation F1-score: 0.2838
--> Epoch 197: train loss 9.7307; validation loss 5.0185; train accuracy: 0.2649; best accuracy: 0.3378; validation F1-score: 0.2432
--> Epoch 198: train loss 9.6949; validation loss 5.2953; train accuracy: 0.3162; best accuracy: 0.3378; validation F1-score: 0.1824
--> Epoch 199: train loss 9.8221; validation loss 5.0029; train accuracy: 0.3108; best accuracy: 0.3378; validation F1-score: 0.2568
--> Epoch 200: train loss 9.8425; validation loss 4.9563; train accuracy: 0.3162; best accuracy: 0.3378; validation F1-score: 0.2703
--> Epoch 201: train loss 9.9186; validation loss 4.8587; train accuracy: 0.2622; best accuracy: 0.3378; validation F1-score: 0.3041
--> Epoch 202: train loss 9.7831; validation loss 4.9328; train accuracy: 0.3081; best accuracy: 0.3378; validation F1-score: 0.2905
--> Epoch 203: train loss 9.9456; validation loss 5.0023; train accuracy: 0.2784; best accuracy: 0.3378; validation F1-score: 0.2568
--> Epoch 204: train loss 9.7440; validation loss 4.9195; train accuracy: 0.3270; best accuracy: 0.3378; validation F1-score: 0.2703
--> Epoch 205: train loss 9.7576; validation loss 4.9337; train accuracy: 0.3162; best accuracy: 0.3378; validation F1-score: 0.2838
--> Epoch 206: train loss 9.8104; validation loss 4.9682; train accuracy: 0.3081; best accuracy: 0.3378; validation F1-score: 0.2635
--> Epoch 207: train loss 9.6624; validation loss 4.8887; train accuracy: 0.2865; best accuracy: 0.3378; validation F1-score: 0.3108
--> Epoch 208: train loss 9.8653; validation loss 4.8886; train accuracy: 0.2892; best accuracy: 0.3378; validation F1-score: 0.2635
--> Epoch 209: train loss 10.5634; validation loss 5.0252; train accuracy: 0.3405; best accuracy: 0.3405; validation F1-score: 0.2703
--> Epoch 210: train loss 9.8440; validation loss 5.0363; train accuracy: 0.3054; best accuracy: 0.3405; validation F1-score: 0.2703
--> Epoch 211: train loss 9.7121; validation loss 4.8566; train accuracy: 0.2676; best accuracy: 0.3405; validation F1-score: 0.2703
--> Epoch 212: train loss 9.6504; validation loss 4.9477; train accuracy: 0.3189; best accuracy: 0.3405; validation F1-score: 0.2703
--> Epoch 213: train loss 9.7886; validation loss 4.9239; train accuracy: 0.3162; best accuracy: 0.3405; validation F1-score: 0.2635
