--> Epoch 0: train loss 8.8931; validation loss 3.6135; train accuracy: 0.1351; best accuracy: 0.1351; validation F1-score: 0.0932
--> Epoch 25: train loss 8.1866; validation loss 3.2610; train accuracy: 0.3378; best accuracy: 0.3446; validation F1-score: 0.3390
--> Epoch 26: train loss 8.2468; validation loss 3.2703; train accuracy: 0.3277; best accuracy: 0.3446; validation F1-score: 0.3136
--> Epoch 27: train loss 8.0792; validation loss 3.3285; train accuracy: 0.3412; best accuracy: 0.3446; validation F1-score: 0.3305
--> Epoch 28: train loss 8.0349; validation loss 3.2348; train accuracy: 0.3243; best accuracy: 0.3446; validation F1-score: 0.3729
--> Epoch 29: train loss 8.0365; validation loss 3.3072; train accuracy: 0.3547; best accuracy: 0.3547; validation F1-score: 0.3475
--> Epoch 30: train loss 8.0045; validation loss 3.2426; train accuracy: 0.3378; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 31: train loss 7.9465; validation loss 3.1755; train accuracy: 0.3345; best accuracy: 0.3547; validation F1-score: 0.3729
--> Epoch 32: train loss 8.0208; validation loss 3.1954; train accuracy: 0.3108; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 33: train loss 8.1833; validation loss 3.3897; train accuracy: 0.3277; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 34: train loss 7.9855; validation loss 3.3274; train accuracy: 0.3176; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 35: train loss 8.0985; validation loss 3.3895; train accuracy: 0.3480; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 36: train loss 8.3698; validation loss 3.3234; train accuracy: 0.3446; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 37: train loss 8.1143; validation loss 3.1568; train accuracy: 0.3311; best accuracy: 0.3547; validation F1-score: 0.3729
--> Epoch 38: train loss 7.9469; validation loss 3.1594; train accuracy: 0.3277; best accuracy: 0.3547; validation F1-score: 0.3475
--> Epoch 39: train loss 8.1150; validation loss 3.2735; train accuracy: 0.3378; best accuracy: 0.3547; validation F1-score: 0.3390
--> Epoch 40: train loss 7.9336; validation loss 3.2447; train accuracy: 0.3412; best accuracy: 0.3547; validation F1-score: 0.3644
--> Epoch 41: train loss 8.0431; validation loss 3.2148; train accuracy: 0.3378; best accuracy: 0.3547; validation F1-score: 0.3475
--> Epoch 42: train loss 8.0581; validation loss 3.3088; train accuracy: 0.2973; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 43: train loss 8.0629; validation loss 3.1917; train accuracy: 0.3243; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 44: train loss 8.2612; validation loss 3.3846; train accuracy: 0.3243; best accuracy: 0.3547; validation F1-score: 0.3051
--> Epoch 45: train loss 8.0651; validation loss 3.2964; train accuracy: 0.3209; best accuracy: 0.3547; validation F1-score: 0.3390
--> Epoch 46: train loss 7.9710; validation loss 3.1990; train accuracy: 0.3446; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 47: train loss 7.8975; validation loss 3.2422; train accuracy: 0.3176; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 48: train loss 8.0319; validation loss 3.2028; train accuracy: 0.3209; best accuracy: 0.3547; validation F1-score: 0.3051
--> Epoch 49: train loss 8.1303; validation loss 3.2172; train accuracy: 0.3412; best accuracy: 0.3547; validation F1-score: 0.3475
--> Epoch 50: train loss 8.0709; validation loss 3.3021; train accuracy: 0.3345; best accuracy: 0.3547; validation F1-score: 0.2797
--> Epoch 51: train loss 7.8353; validation loss 3.2507; train accuracy: 0.3412; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 52: train loss 7.9821; validation loss 3.2481; train accuracy: 0.3243; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 53: train loss 7.9946; validation loss 3.1921; train accuracy: 0.3345; best accuracy: 0.3547; validation F1-score: 0.3559
--> Epoch 54: train loss 7.7892; validation loss 3.1696; train accuracy: 0.3412; best accuracy: 0.3547; validation F1-score: 0.3644
--> Epoch 55: train loss 7.8389; validation loss 3.2856; train accuracy: 0.3480; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 56: train loss 7.8864; validation loss 3.2261; train accuracy: 0.3074; best accuracy: 0.3547; validation F1-score: 0.3390
--> Epoch 57: train loss 8.2061; validation loss 3.2014; train accuracy: 0.3074; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 58: train loss 8.0336; validation loss 3.2745; train accuracy: 0.3243; best accuracy: 0.3547; validation F1-score: 0.3390
--> Epoch 59: train loss 8.0041; validation loss 3.1618; train accuracy: 0.3209; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 60: train loss 8.0407; validation loss 3.2229; train accuracy: 0.3480; best accuracy: 0.3547; validation F1-score: 0.3729
--> Epoch 61: train loss 8.0634; validation loss 3.2171; train accuracy: 0.3277; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 62: train loss 7.8950; validation loss 3.1654; train accuracy: 0.3378; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 63: train loss 7.9463; validation loss 3.2552; train accuracy: 0.3412; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 64: train loss 8.0227; validation loss 3.1797; train accuracy: 0.3514; best accuracy: 0.3547; validation F1-score: 0.3475
--> Epoch 65: train loss 7.9765; validation loss 3.2850; train accuracy: 0.3378; best accuracy: 0.3547; validation F1-score: 0.3136
--> Epoch 66: train loss 7.8833; validation loss 3.2825; train accuracy: 0.3345; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 67: train loss 7.9558; validation loss 3.2438; train accuracy: 0.2872; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 68: train loss 7.9987; validation loss 3.1846; train accuracy: 0.3311; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 69: train loss 8.0644; validation loss 3.3455; train accuracy: 0.3311; best accuracy: 0.3547; validation F1-score: 0.3220
--> Epoch 70: train loss 7.8116; validation loss 3.2268; train accuracy: 0.3446; best accuracy: 0.3547; validation F1-score: 0.3729
--> Epoch 71: train loss 7.8060; validation loss 3.2400; train accuracy: 0.3446; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 72: train loss 8.1882; validation loss 3.1560; train accuracy: 0.3378; best accuracy: 0.3547; validation F1-score: 0.3559
--> Epoch 73: train loss 7.8276; validation loss 3.0378; train accuracy: 0.3345; best accuracy: 0.3547; validation F1-score: 0.3898
--> Epoch 74: train loss 7.8122; validation loss 3.1477; train accuracy: 0.3311; best accuracy: 0.3547; validation F1-score: 0.3644
--> Epoch 75: train loss 7.8350; validation loss 3.2305; train accuracy: 0.3277; best accuracy: 0.3547; validation F1-score: 0.3390
--> Epoch 76: train loss 7.8445; validation loss 3.2716; train accuracy: 0.3480; best accuracy: 0.3547; validation F1-score: 0.3559
--> Epoch 77: train loss 7.8114; validation loss 3.1826; train accuracy: 0.3311; best accuracy: 0.3547; validation F1-score: 0.3729
--> Epoch 78: train loss 7.8457; validation loss 3.1341; train accuracy: 0.3311; best accuracy: 0.3547; validation F1-score: 0.3644
--> Epoch 79: train loss 8.0243; validation loss 3.2594; train accuracy: 0.3311; best accuracy: 0.3547; validation F1-score: 0.3390
--> Epoch 80: train loss 7.7629; validation loss 3.2097; train accuracy: 0.3345; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 81: train loss 7.8159; validation loss 3.2265; train accuracy: 0.3480; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 82: train loss 7.8329; validation loss 3.2202; train accuracy: 0.3007; best accuracy: 0.3547; validation F1-score: 0.3305
--> Epoch 83: train loss 7.7495; validation loss 3.2392; train accuracy: 0.3480; best accuracy: 0.3547; validation F1-score: 0.3475
--> Epoch 84: train loss 8.0592; validation loss 3.1255; train accuracy: 0.3581; best accuracy: 0.3581; validation F1-score: 0.3644
--> Epoch 85: train loss 8.0069; validation loss 3.1367; train accuracy: 0.3514; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 86: train loss 7.8526; validation loss 3.3675; train accuracy: 0.3378; best accuracy: 0.3581; validation F1-score: 0.2627
--> Epoch 87: train loss 7.8341; validation loss 3.2191; train accuracy: 0.3480; best accuracy: 0.3581; validation F1-score: 0.3475
--> Epoch 88: train loss 7.8440; validation loss 3.1195; train accuracy: 0.3446; best accuracy: 0.3581; validation F1-score: 0.3729
--> Epoch 89: train loss 8.2114; validation loss 3.1381; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3475
--> Epoch 90: train loss 7.9288; validation loss 3.2065; train accuracy: 0.3514; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 91: train loss 7.9097; validation loss 3.1589; train accuracy: 0.2973; best accuracy: 0.3581; validation F1-score: 0.3051
--> Epoch 92: train loss 7.8941; validation loss 3.2760; train accuracy: 0.3412; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 93: train loss 7.7834; validation loss 3.1986; train accuracy: 0.3277; best accuracy: 0.3581; validation F1-score: 0.3729
--> Epoch 94: train loss 7.8330; validation loss 3.3111; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 95: train loss 7.9207; validation loss 3.2025; train accuracy: 0.3311; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 96: train loss 7.9588; validation loss 3.1672; train accuracy: 0.3412; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 97: train loss 7.7171; validation loss 3.1018; train accuracy: 0.3412; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 98: train loss 7.7161; validation loss 3.1923; train accuracy: 0.3311; best accuracy: 0.3581; validation F1-score: 0.3390
--> Epoch 99: train loss 7.7767; validation loss 3.1756; train accuracy: 0.3142; best accuracy: 0.3581; validation F1-score: 0.3475
--> Epoch 100: train loss 7.8990; validation loss 3.1747; train accuracy: 0.3412; best accuracy: 0.3581; validation F1-score: 0.3644
--> Epoch 101: train loss 7.9262; validation loss 3.1207; train accuracy: 0.3446; best accuracy: 0.3581; validation F1-score: 0.3475
--> Epoch 102: train loss 7.7218; validation loss 3.1447; train accuracy: 0.3243; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 103: train loss 7.7961; validation loss 3.1184; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 104: train loss 7.9000; validation loss 3.1900; train accuracy: 0.3108; best accuracy: 0.3581; validation F1-score: 0.3390
--> Epoch 105: train loss 7.9499; validation loss 3.1243; train accuracy: 0.3311; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 106: train loss 7.8731; validation loss 3.1619; train accuracy: 0.3243; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 107: train loss 7.5921; validation loss 3.0793; train accuracy: 0.2973; best accuracy: 0.3581; validation F1-score: 0.3305
--> Epoch 108: train loss 7.8999; validation loss 3.2653; train accuracy: 0.3514; best accuracy: 0.3581; validation F1-score: 0.2542
--> Epoch 109: train loss 7.8376; validation loss 3.0717; train accuracy: 0.3142; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 110: train loss 7.9161; validation loss 3.1600; train accuracy: 0.3311; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 111: train loss 7.8328; validation loss 3.1492; train accuracy: 0.3378; best accuracy: 0.3581; validation F1-score: 0.3051
--> Epoch 112: train loss 7.8435; validation loss 3.1430; train accuracy: 0.3243; best accuracy: 0.3581; validation F1-score: 0.3305
--> Epoch 113: train loss 7.8331; validation loss 3.2472; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3136
--> Epoch 114: train loss 7.7040; validation loss 3.0890; train accuracy: 0.3446; best accuracy: 0.3581; validation F1-score: 0.3305
--> Epoch 115: train loss 7.8648; validation loss 3.2263; train accuracy: 0.3311; best accuracy: 0.3581; validation F1-score: 0.2881
--> Epoch 116: train loss 7.7722; validation loss 3.1900; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3475
--> Epoch 117: train loss 7.8361; validation loss 3.1241; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3136
--> Epoch 118: train loss 7.8923; validation loss 3.0452; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 119: train loss 7.8548; validation loss 3.2990; train accuracy: 0.3480; best accuracy: 0.3581; validation F1-score: 0.2966
--> Epoch 120: train loss 7.9315; validation loss 3.1846; train accuracy: 0.3311; best accuracy: 0.3581; validation F1-score: 0.3051
--> Epoch 121: train loss 7.8800; validation loss 3.1874; train accuracy: 0.3142; best accuracy: 0.3581; validation F1-score: 0.3051
--> Epoch 122: train loss 7.6453; validation loss 3.1646; train accuracy: 0.3041; best accuracy: 0.3581; validation F1-score: 0.3051
--> Epoch 123: train loss 7.8898; validation loss 3.1753; train accuracy: 0.3311; best accuracy: 0.3581; validation F1-score: 0.3305
--> Epoch 124: train loss 7.7909; validation loss 3.1962; train accuracy: 0.3412; best accuracy: 0.3581; validation F1-score: 0.3220
--> Epoch 125: train loss 7.9230; validation loss 3.1041; train accuracy: 0.3480; best accuracy: 0.3581; validation F1-score: 0.3475
--> Epoch 126: train loss 7.8075; validation loss 3.2024; train accuracy: 0.3345; best accuracy: 0.3581; validation F1-score: 0.3390
--> Epoch 127: train loss 7.8128; validation loss 3.1015; train accuracy: 0.3378; best accuracy: 0.3581; validation F1-score: 0.3136
--> Epoch 128: train loss 7.8848; validation loss 3.1826; train accuracy: 0.3209; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 129: train loss 7.6103; validation loss 3.1350; train accuracy: 0.3581; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 130: train loss 7.6705; validation loss 3.1285; train accuracy: 0.3243; best accuracy: 0.3581; validation F1-score: 0.3559
--> Epoch 131: train loss 7.6799; validation loss 3.1776; train accuracy: 0.3615; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 132: train loss 8.0121; validation loss 3.2205; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.2881
--> Epoch 133: train loss 7.9128; validation loss 3.1841; train accuracy: 0.3311; best accuracy: 0.3615; validation F1-score: 0.2966
--> Epoch 134: train loss 7.6465; validation loss 3.0944; train accuracy: 0.3142; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 135: train loss 7.6978; validation loss 2.9729; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3559
--> Epoch 136: train loss 7.7205; validation loss 3.1194; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3644
--> Epoch 137: train loss 7.8184; validation loss 3.1635; train accuracy: 0.3378; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 138: train loss 7.6653; validation loss 3.1630; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 139: train loss 7.7868; validation loss 3.0978; train accuracy: 0.2939; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 140: train loss 7.7811; validation loss 3.2170; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 141: train loss 7.4965; validation loss 3.1634; train accuracy: 0.3615; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 142: train loss 7.8350; validation loss 3.1160; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 143: train loss 7.7434; validation loss 3.0783; train accuracy: 0.3345; best accuracy: 0.3615; validation F1-score: 0.3729
--> Epoch 144: train loss 7.5888; validation loss 3.1929; train accuracy: 0.3243; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 145: train loss 7.7084; validation loss 3.1819; train accuracy: 0.3176; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 146: train loss 7.5653; validation loss 3.0966; train accuracy: 0.3514; best accuracy: 0.3615; validation F1-score: 0.3644
--> Epoch 147: train loss 7.6754; validation loss 3.2194; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.2966
--> Epoch 148: train loss 7.5497; validation loss 3.1527; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 149: train loss 7.5503; validation loss 3.1938; train accuracy: 0.3277; best accuracy: 0.3615; validation F1-score: 0.3559
--> Epoch 150: train loss 7.6815; validation loss 3.0750; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3729
--> Epoch 151: train loss 7.7768; validation loss 3.1804; train accuracy: 0.3243; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 152: train loss 7.7085; validation loss 3.1519; train accuracy: 0.3345; best accuracy: 0.3615; validation F1-score: 0.3729
--> Epoch 153: train loss 7.6868; validation loss 3.0654; train accuracy: 0.3007; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 154: train loss 7.8396; validation loss 3.1259; train accuracy: 0.3378; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 155: train loss 7.6070; validation loss 3.0898; train accuracy: 0.3277; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 156: train loss 7.7078; validation loss 3.2101; train accuracy: 0.3277; best accuracy: 0.3615; validation F1-score: 0.3051
--> Epoch 157: train loss 8.0088; validation loss 3.3766; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3051
--> Epoch 158: train loss 7.5630; validation loss 3.1096; train accuracy: 0.3209; best accuracy: 0.3615; validation F1-score: 0.3644
--> Epoch 159: train loss 7.7678; validation loss 3.0715; train accuracy: 0.3209; best accuracy: 0.3615; validation F1-score: 0.3559
--> Epoch 160: train loss 7.4308; validation loss 3.1717; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 161: train loss 7.5921; validation loss 3.2539; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3729
--> Epoch 162: train loss 7.4523; validation loss 3.1831; train accuracy: 0.3108; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 163: train loss 7.6643; validation loss 3.2254; train accuracy: 0.3277; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 164: train loss 7.8120; validation loss 3.1608; train accuracy: 0.3311; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 165: train loss 7.6038; validation loss 3.1851; train accuracy: 0.3209; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 166: train loss 7.8459; validation loss 3.0980; train accuracy: 0.3277; best accuracy: 0.3615; validation F1-score: 0.3136
--> Epoch 167: train loss 8.0071; validation loss 3.0526; train accuracy: 0.3547; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 168: train loss 7.7834; validation loss 3.1284; train accuracy: 0.3176; best accuracy: 0.3615; validation F1-score: 0.3051
--> Epoch 169: train loss 7.6692; validation loss 3.1332; train accuracy: 0.3378; best accuracy: 0.3615; validation F1-score: 0.3220
--> Epoch 170: train loss 7.7816; validation loss 3.0662; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 171: train loss 7.5009; validation loss 3.1632; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 172: train loss 7.5668; validation loss 3.1246; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 173: train loss 7.8062; validation loss 3.0738; train accuracy: 0.3378; best accuracy: 0.3615; validation F1-score: 0.3644
--> Epoch 174: train loss 7.6386; validation loss 3.1591; train accuracy: 0.3243; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 175: train loss 7.5728; validation loss 3.1082; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 176: train loss 7.4114; validation loss 3.0287; train accuracy: 0.3243; best accuracy: 0.3615; validation F1-score: 0.3644
--> Epoch 177: train loss 7.8491; validation loss 3.1330; train accuracy: 0.3378; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 178: train loss 7.5320; validation loss 3.2011; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3051
--> Epoch 179: train loss 7.7996; validation loss 3.2064; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 180: train loss 7.8261; validation loss 3.1373; train accuracy: 0.3378; best accuracy: 0.3615; validation F1-score: 0.2881
--> Epoch 181: train loss 7.4653; validation loss 3.1958; train accuracy: 0.3378; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 182: train loss 7.5017; validation loss 3.1070; train accuracy: 0.2905; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 183: train loss 7.6894; validation loss 3.1088; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 184: train loss 7.4258; validation loss 3.0977; train accuracy: 0.3547; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 185: train loss 7.6344; validation loss 3.0040; train accuracy: 0.3514; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 186: train loss 7.5899; validation loss 3.2802; train accuracy: 0.3041; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 187: train loss 7.5816; validation loss 3.2494; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3136
--> Epoch 188: train loss 7.3764; validation loss 3.1683; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 189: train loss 7.6670; validation loss 3.1651; train accuracy: 0.3176; best accuracy: 0.3615; validation F1-score: 0.3051
--> Epoch 190: train loss 7.6663; validation loss 3.1528; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3729
--> Epoch 191: train loss 7.5110; validation loss 3.0763; train accuracy: 0.3311; best accuracy: 0.3615; validation F1-score: 0.3729
--> Epoch 192: train loss 7.7210; validation loss 3.1449; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3305
--> Epoch 193: train loss 7.5689; validation loss 3.3495; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 194: train loss 7.6341; validation loss 3.0782; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 195: train loss 7.7672; validation loss 3.0285; train accuracy: 0.3345; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 196: train loss 7.4964; validation loss 3.1445; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 197: train loss 7.8569; validation loss 3.1655; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 198: train loss 7.5001; validation loss 3.1789; train accuracy: 0.3480; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 199: train loss 7.4229; validation loss 3.0986; train accuracy: 0.3277; best accuracy: 0.3615; validation F1-score: 0.2881
--> Epoch 200: train loss 7.5943; validation loss 3.3354; train accuracy: 0.3412; best accuracy: 0.3615; validation F1-score: 0.2712
--> Epoch 201: train loss 7.6789; validation loss 3.2330; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3390
--> Epoch 202: train loss 7.5697; validation loss 3.0263; train accuracy: 0.3547; best accuracy: 0.3615; validation F1-score: 0.3644
--> Epoch 203: train loss 7.6178; validation loss 3.1431; train accuracy: 0.3345; best accuracy: 0.3615; validation F1-score: 0.3729
--> Epoch 204: train loss 7.6676; validation loss 3.2219; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3220
--> Epoch 205: train loss 7.6113; validation loss 3.1616; train accuracy: 0.3446; best accuracy: 0.3615; validation F1-score: 0.3475
--> Epoch 206: train loss 7.6523; validation loss 3.1127; train accuracy: 0.3547; best accuracy: 0.3615; validation F1-score: 0.3559
--> Epoch 207: train loss 7.5185; validation loss 3.0764; train accuracy: 0.3581; best accuracy: 0.3615; validation F1-score: 0.3136
--> Epoch 208: train loss 7.3093; validation loss 3.1075; train accuracy: 0.3851; best accuracy: 0.3851; validation F1-score: 0.3983
--> Epoch 209: train loss 7.3211; validation loss 3.1917; train accuracy: 0.3615; best accuracy: 0.3851; validation F1-score: 0.3305
--> Epoch 210: train loss 7.3851; validation loss 3.0207; train accuracy: 0.3649; best accuracy: 0.3851; validation F1-score: 0.3559
--> Epoch 211: train loss 7.6428; validation loss 3.0853; train accuracy: 0.3480; best accuracy: 0.3851; validation F1-score: 0.3814
--> Epoch 212: train loss 7.6338; validation loss 3.1756; train accuracy: 0.3480; best accuracy: 0.3851; validation F1-score: 0.3136
--> Epoch 213: train loss 7.7801; validation loss 3.1409; train accuracy: 0.3311; best accuracy: 0.3851; validation F1-score: 0.3390
